customer_id,payment_delay,outstanding_amount
26815,0,0.0
26816,1,85.47
26817,0,0.0
26818,1,213.61
26819,0,0.0
26820,2,103.92
26821,2,81.43
26822,15,114.35
26823,0,0.0
26824,0,0.0
26825,1,31.67
26826,4,147.25
26827,0,0.0
26828,0,0.0
26829,0,0.0
26830,0,0.0
26831,0,0.0
26832,0,0.0
26833,1,12.06
26834,0,0.0
26835,0,0.0
26836,4,169.51
26837,0,0.0
26838,0,0.0
26839,5,44.07
26840,0,0.0
26841,30,121.51
26842,1,219.66
26843,5,160.67
26844,0,0.0
26845,0,0.0
26846,0,0.0
26847,1,63.83
26848,0,0.0
26849,0,0.0
26850,0,0.0
26851,0,0.0
26852,15,175.24
26853,1,192.44
26854,10,131.88
26855,0,0.0
26856,0,0.0
26857,0,0.0
26858,15,35.65
26859,0,0.0
26860,0,0.0
26861,2,60.68
26862,4,104.22
26863,0,0.0
26864,0,0.0
26865,0,0.0
26866,4,76.98
26867,0,0.0
26868,0,0.0
26869,0,0.0
26870,0,0.0
26871,0,8.96
26872,0,0.0
26873,15,118.64
26874,0,0.0
26875,0,0.0
26876,0,0.0
26877,0,0.0
26878,1,146.59
26879,0,46.83
26880,25,73.37
26881,2,166.7
26882,1,74.24
26883,0,0.0
26884,0,0.0
26885,1,160.48
26886,0,0.0
26887,0,0.0
26888,20,185.94
26889,0,0.0
26890,0,0.0
26891,0,0.0
26892,0,0.0
26893,0,0.0
26894,0,0.0
26895,0,0.0
26896,0,0.0
26897,0,0.0
26898,0,0.0
26899,0,0.0
26900,0,0.0
26901,0,0.0
26902,0,0.0
26903,0,0.0
26904,0,0.0
26905,0,0.0
26906,0,0.0
26907,0,0.0
26908,1,31.99
26909,0,0.0
26910,0,0.0
26911,0,42.4
26912,0,0.0
26913,0,0.0
26914,0,0.0
26915,15,161.54
26916,1,237.22
26917,0,0.0
26918,30,95.43
26919,0,0.0
26920,0,0.0
26921,0,0.0
26922,0,0.0
26923,0,0.0
26924,0,0.0
26925,0,0.0
26926,1,148.69
26927,1,91.95
26928,3,69.16
26929,0,0.0
26930,0,0.0
26931,0,0.0
26932,0,0.0
26933,1,74.25
26934,0,0.0
26935,0,0.0
26936,1,87.06
26937,1,243.36
26938,0,0.0
26939,0,0.0
26940,0,0.0
26941,0,0.0
26942,0,0.0
26943,0,0.0
26944,0,0.0
26945,0,0.0
26946,0,0.0
26947,0,0.0
26948,1,213.24
26949,1,242.46
26950,0,0.0
26951,1,220.67
26952,0,0.0
26953,0,0.0
26954,0,0.0
26955,0,38.09
26956,0,0.0
26957,0,0.0
26958,3,127.53
26959,4,69.23
26960,0,0.0
26961,2,197.98
26962,0,0.0
26963,0,7.88
26964,1,45.91
26965,0,0.0
26966,0,0.0
26967,1,168.44
26968,0,0.0
26969,20,137.37
26970,1,96.6
26971,0,0.0
26972,1,103.67
26973,0,0.0
26974,30,174.46
26975,0,0.0
26976,0,0.0
26977,1,70.55
26978,0,0.0
26979,0,0.0
26980,0,0.0
26981,5,107.93
26982,20,102.97
26983,2,174.59
26984,25,131.43
26985,1,172.79
26986,0,0.0
26987,0,0.0
26988,0,0.0
26989,0,0.0
26990,0,0.0
26991,1,44.67
26992,0,0.0
26993,3,88.96
26994,3,198.28
26995,0,0.0
26996,4,80.83
26997,0,0.0
26998,10,11.03
26999,0,0.0
27000,0,0.0
27001,0,12.28
27002,0,0.0
27003,0,0.0
27004,1,226.63
27005,1,54.91
27006,30,22.56
27007,0,0.0
27008,2,183.8
27009,0,0.0
27010,0,0.0
27011,0,0.0
27012,25,145.42
27013,1,180.63
27014,0,0.0
27015,0,0.0
27016,0,0.0
27017,4,187.75
27018,0,0.0
27019,25,174.4
27020,0,0.0
27021,1,234.01
27022,1,183.35
27023,3,124.43
27024,0,0.0
27025,0,0.0
27026,0,0.0
27027,0,0.0
27028,1,114.8
27029,0,0.0
27030,0,0.0
27031,0,0.0
27032,0,0.0
27033,0,0.0
27034,5,242.01
27035,3,136.87
27036,0,0.0
27037,0,0.0
27038,0,0.0
27039,0,0.0
27040,0,0.0
27041,1,216.34
27042,0,0.0
27043,0,0.0
27044,0,0.0
27045,0,0.0
27046,0,0.0
27047,0,0.0
27048,30,40.62
27049,0,0.0
27050,0,0.0
27051,0,0.0
27052,0,0.0
27053,0,39.48
27054,0,0.0
27055,4,211.2
27056,5,100.4
27057,0,0.0
27058,1,170.24
27059,2,94.62
27060,25,167.67
27061,0,0.0
27062,0,0.0
27063,0,0.0
27064,0,0.0
27065,30,106.0
27066,25,191.52
27067,0,0.0
27068,0,0.0
27069,1,182.77
27070,30,38.84
27071,0,0.0
27072,0,0.0
27073,0,0.0
27074,15,27.04
27075,0,0.0
27076,0,0.0
27077,0,0.0
27078,1,149.72
27079,1,246.16
27080,0,0.0
27081,0,0.0
27082,0,0.0
27083,5,49.01
27084,0,0.0
27085,1,104.59
27086,1,146.5
27087,20,233.82
27088,0,0.0
27089,0,0.0
27090,2,136.87
27091,4,217.4
27092,0,0.0
27093,0,0.0
27094,0,44.7
27095,0,0.0
27096,1,237.93
27097,0,0.0
27098,10,125.69
27099,0,0.0
27100,4,87.5
27101,1,101.49
27102,1,233.31
27103,1,102.86
27104,0,0.0
27105,3,240.17
27106,0,0.0
27107,0,0.0
27108,5,23.43
27109,0,0.0
27110,0,0.0
27111,0,28.79
27112,0,0.0
27113,0,0.0
27114,0,0.0
27115,4,48.15
27116,1,243.41
27117,30,208.07
27118,0,0.0
27119,0,0.0
27120,0,0.0
27121,0,0.0
27122,20,68.61
27123,0,0.0
27124,0,0.0
27125,0,0.0
27126,1,169.09
27127,0,0.0
27128,3,123.83
27129,1,233.55
27130,1,22.12
27131,0,0.0
27132,0,0.0
27133,0,0.0
27134,1,44.63
27135,0,0.0
27136,0,8.57
27137,0,0.0
27138,2,67.83
27139,4,230.23
27140,0,0.0
27141,25,176.81
27142,0,0.0
27143,5,243.68
27144,3,12.16
27145,20,242.23
27146,0,0.0
27147,0,0.0
27148,0,0.0
27149,0,0.0
27150,0,44.27
27151,0,0.0
27152,0,0.0
27153,2,200.21
27154,1,168.96
27155,0,0.0
27156,15,49.58
27157,0,0.0
27158,0,0.0
27159,25,29.0
27160,0,0.0
27161,0,0.0
27162,0,0.0
27163,0,0.0
27164,0,0.0
27165,0,0.0
27166,1,200.55
27167,0,0.0
27168,0,0.0
27169,0,0.0
27170,0,0.0
27171,0,0.0
27172,0,0.0
27173,0,0.0
27174,0,0.0
27175,1,196.8
27176,0,0.0
27177,0,0.0
27178,1,97.06
27179,0,0.0
27180,0,0.0
27181,0,0.0
27182,0,0.0
27183,0,0.0
27184,0,0.0
27185,0,0.0
27186,10,177.71
27187,0,0.0
27188,0,0.0
27189,0,0.0
27190,0,0.0
27191,0,0.0
27192,0,0.0
27193,0,0.0
27194,0,0.0
27195,2,178.25
27196,0,0.0
27197,30,126.53
27198,3,242.74
27199,0,0.0
27200,3,172.9
27201,3,17.9
27202,2,101.55
27203,1,133.98
27204,1,56.3
27205,0,35.2
27206,0,0.0
27207,15,195.51
27208,0,0.0
27209,2,149.52
27210,0,0.0
27211,2,69.91
27212,0,0.0
27213,30,159.28
27214,0,0.0
27215,0,0.0
27216,0,0.0
27217,3,152.2
27218,0,0.0
27219,0,0.0
27220,1,135.16
27221,0,0.0
27222,0,0.0
27223,0,0.0
27224,4,98.66
27225,0,48.43
27226,5,97.97
27227,10,223.3
27228,1,35.91
27229,20,84.23
27230,10,64.68
27231,0,0.0
27232,0,42.22
27233,0,0.0
27234,0,0.0
27235,0,0.0
27236,0,0.0
27237,0,28.34
27238,0,0.0
27239,0,0.0
27240,0,0.0
27241,0,0.0
27242,0,25.53
27243,5,55.35
27244,0,0.0
27245,0,0.0
27246,0,0.0
27247,0,0.0
27248,0,0.0
27249,30,108.05
27250,0,42.65
27251,10,75.85
27252,0,0.0
27253,0,0.0
27254,0,0.0
27255,1,135.96
27256,0,0.0
27257,30,25.56
27258,0,0.0
27259,0,0.0
27260,2,181.7
27261,0,0.0
27262,0,35.9
27263,0,0.0
27264,5,19.71
27265,20,184.72
27266,0,0.0
27267,2,16.09
27268,0,0.0
27269,0,0.0
27270,1,246.25
27271,1,222.2
27272,4,191.99
27273,0,0.0
27274,0,0.0
27275,3,86.04
27276,0,0.0
27277,0,0.0
27278,0,0.0
27279,0,0.0
27280,0,45.67
27281,0,45.53
27282,0,0.0
27283,0,0.0
27284,5,138.06
27285,0,0.0
27286,4,54.15
27287,0,0.0
27288,0,0.0
27289,0,0.0
27290,0,0.0
27291,0,0.0
27292,1,246.91
27293,10,33.14
27294,1,247.11
27295,0,0.0
27296,1,204.84
27297,0,0.0
27298,2,152.5
27299,4,107.23
27300,0,0.0
27301,0,46.41
27302,0,0.0
27303,0,0.0
27304,0,0.0
27305,1,121.83
27306,0,0.0
27307,3,40.15
27308,0,0.0
27309,10,133.77
27310,5,124.89
27311,0,0.0
27312,0,0.0
27313,5,222.03
27314,0,32.77
27315,0,0.0
27316,1,131.18
27317,0,0.0
27318,4,80.91
27319,1,175.2
27320,0,0.0
27321,0,0.0
27322,4,44.46
27323,2,183.92
27324,0,0.0
27325,25,142.05
27326,0,0.0
27327,0,0.0
27328,0,0.0
27329,0,26.73
27330,0,0.0
27331,1,179.96
27332,0,0.0
27333,1,45.13
27334,20,129.68
27335,0,0.0
27336,0,0.0
27337,0,0.0
27338,0,0.0
27339,4,24.65
27340,5,233.21
27341,0,0.0
27342,0,0.0
27343,0,0.0
27344,0,0.0
27345,0,0.0
27346,0,0.0
27347,2,135.63
27348,0,0.0
27349,1,51.99
27350,15,114.54
27351,25,208.69
27352,0,0.0
27353,0,0.0
27354,0,0.0
27355,0,11.59
27356,3,172.78
27357,0,26.97
27358,0,0.0
27359,0,0.0
27360,0,0.0
27361,25,224.55
27362,0,0.0
27363,0,0.0
27364,0,0.0
27365,0,0.0
27366,0,0.0
27367,0,18.8
27368,0,0.0
27369,0,0.0
27370,3,76.52
27371,1,30.1
27372,4,35.26
27373,10,180.62
27374,4,201.78
27375,3,98.07
27376,0,0.0
27377,0,0.0
27378,0,0.0
27379,0,0.0
27380,0,0.0
27381,25,50.68
27382,0,0.0
27383,0,0.0
27384,0,0.0
27385,20,144.9
27386,0,0.0
27387,0,0.0
27388,0,0.0
27389,0,0.0
27390,0,0.0
27391,2,193.02
27392,0,0.0
27393,0,0.0
27394,1,13.63
27395,0,0.0
27396,5,184.61
27397,3,226.41
27398,1,104.38
27399,10,15.13
27400,0,0.0
27401,0,0.0
27402,0,0.0
27403,2,232.11
27404,3,38.45
27405,20,207.65
27406,1,146.62
27407,4,170.51
27408,10,100.04
27409,0,0.0
27410,10,214.89
27411,0,0.0
27412,0,0.0
27413,0,0.0
27414,0,0.0
27415,0,0.0
27416,0,0.0
27417,0,0.0
27418,0,0.0
27419,0,0.0
27420,5,34.04
27421,0,0.0
27422,10,212.5
27423,0,0.0
27424,0,0.0
27425,0,0.0
27426,3,222.3
27427,0,0.0
27428,0,0.0
27429,0,0.0
27430,10,139.74
27431,0,0.0
27432,3,158.43
27433,1,16.09
27434,0,0.0
27435,0,0.0
27436,0,0.0
27437,4,172.39
27438,3,210.87
27439,5,209.15
27440,2,248.05
27441,15,29.57
27442,15,218.4
27443,0,0.0
27444,3,127.53
27445,0,0.0
27446,0,0.0
27447,0,0.0
27448,30,94.42
27449,0,0.0
27450,0,0.0
27451,0,0.0
27452,30,186.43
27453,2,142.43
27454,0,0.0
27455,3,178.5
27456,0,0.0
27457,15,212.0
27458,0,0.0
27459,0,0.0
27460,15,107.15
27461,0,0.0
27462,0,0.0
27463,0,0.0
27464,0,0.0
27465,5,133.65
27466,4,214.47
27467,0,0.0
27468,0,0.0
27469,2,176.18
27470,0,0.0
27471,0,0.0
27472,0,0.0
27473,0,0.0
27474,20,179.09
27475,0,0.0
27476,0,0.0
27477,30,72.06
27478,20,106.91
27479,0,0.0
27480,0,0.0
27481,0,0.0
27482,0,0.0
27483,2,16.46
27484,0,0.0
27485,20,163.26
27486,20,206.74
27487,0,0.0
27488,15,35.54
27489,0,0.0
27490,0,0.0
27491,0,0.0
27492,0,0.0
27493,0,0.0
27494,0,0.0
27495,4,45.95
27496,0,0.0
27497,1,100.03
27498,30,145.12
27499,0,0.0
27500,0,0.0
27501,0,0.0
27502,4,188.59
27503,0,0.0
27504,20,143.85
27505,0,0.0
27506,0,0.0
27507,0,0.0
27508,0,0.0
27509,1,63.42
27510,3,106.23
27511,0,0.0
27512,1,78.41
27513,0,0.0
27514,15,67.04
27515,0,0.0
27516,0,0.0
27517,0,0.0
27518,10,87.15
27519,0,0.0
27520,3,19.59
27521,1,12.85
27522,0,0.0
27523,0,0.0
27524,0,0.0
27525,0,0.0
27526,0,0.0
27527,0,0.0
27528,0,0.0
27529,0,0.0
27530,15,150.44
27531,5,209.45
27532,2,145.26
27533,0,0.0
27534,1,96.29
27535,3,144.18
27536,0,0.0
27537,0,0.0
27538,0,28.31
27539,0,0.0
27540,0,0.0
27541,0,0.0
27542,0,0.0
27543,4,192.45
27544,0,0.0
27545,0,0.0
27546,0,23.38
27547,1,188.95
27548,0,0.0
27549,0,0.0
27550,0,0.0
27551,10,69.1
27552,0,0.0
27553,0,0.0
27554,0,0.0
27555,0,0.0
27556,0,7.92
27557,0,0.0
27558,0,0.0
27559,3,92.22
27560,2,185.37
27561,5,74.94
27562,0,0.0
27563,0,0.0
27564,4,143.56
27565,0,0.0
27566,0,0.0
27567,0,0.0
27568,2,28.58
27569,0,0.0
27570,2,43.13
27571,1,245.7
27572,0,0.0
27573,0,0.0
27574,2,122.14
27575,2,243.56
27576,2,163.89
27577,0,0.0
27578,0,0.0
27579,4,77.0
27580,0,0.0
27581,0,0.0
27582,1,63.26
27583,0,0.0
27584,3,185.41
27585,1,81.0
27586,15,147.63
27587,0,0.0
27588,0,0.0
27589,1,240.55
27590,25,98.03
27591,0,0.0
27592,4,61.37
27593,5,13.87
27594,15,16.13
27595,0,0.0
27596,2,224.84
27597,0,0.0
27598,30,177.82
27599,0,0.0
27600,0,0.0
27601,0,26.2
27602,30,79.58
27603,1,69.71
27604,1,111.26
27605,3,121.58
27606,0,0.0
27607,5,77.94
27608,5,238.64
27609,2,36.97
27610,20,135.34
27611,0,0.0
27612,1,180.08
27613,0,0.0
27614,0,0.0
27615,0,0.0
27616,1,162.26
27617,0,0.0
27618,0,0.0
27619,0,0.0
27620,4,136.62
27621,10,214.76
27622,4,195.17
27623,0,0.0
27624,2,114.66
27625,0,0.0
27626,0,0.0
27627,0,0.0
27628,0,0.0
27629,0,0.0
27630,0,6.0
27631,2,221.71
27632,0,0.0
27633,0,0.0
27634,0,0.0
27635,0,0.0
27636,0,0.0
27637,0,0.0
27638,0,0.0
27639,0,0.0
27640,0,0.0
27641,1,161.33
27642,4,101.46
27643,0,0.0
27644,0,0.0
27645,0,0.0
27646,0,0.0
27647,1,144.73
27648,0,0.0
27649,1,93.15
27650,0,0.0
27651,0,0.0
27652,0,0.0
27653,0,0.0
27654,2,83.26
27655,0,0.0
27656,10,238.05
27657,0,0.0
27658,3,54.67
27659,0,0.0
27660,0,0.0
27661,0,0.0
27662,2,33.4
27663,0,0.0
27664,0,0.0
27665,2,125.8
27666,0,0.0
27667,25,193.45
27668,0,0.0
27669,0,0.0
27670,1,190.73
27671,25,177.63
27672,1,205.99
27673,0,0.0
27674,5,60.72
27675,0,0.0
27676,3,203.97
27677,4,244.89
27678,0,0.0
27679,0,0.0
27680,5,45.93
27681,0,0.0
27682,1,111.68
27683,0,0.0
27684,2,218.54
27685,0,0.0
27686,0,0.0
27687,0,0.0
27688,0,0.0
27689,0,0.0
27690,30,218.95
27691,1,32.26
27692,0,0.0
27693,4,188.47
27694,0,0.0
27695,5,245.62
27696,0,16.03
27697,0,0.0
27698,30,229.0
27699,0,0.0
27700,0,0.0
27701,0,0.0
27702,0,9.3
27703,5,64.15
27704,0,0.0
27705,0,0.0
27706,0,0.0
27707,20,10.19
27708,3,160.6
27709,0,0.0
27710,0,0.0
27711,15,101.29
27712,20,241.29
27713,3,171.53
27714,0,0.0
27715,0,0.0
27716,0,0.0
27717,0,0.0
27718,0,0.0
27719,0,0.0
27720,1,82.8
27721,0,0.0
27722,20,83.26
27723,0,0.0
27724,1,173.26
27725,0,0.0
27726,0,0.0
27727,2,19.34
27728,0,0.0
27729,0,0.0
27730,0,0.0
27731,1,70.53
27732,0,0.0
27733,0,0.0
27734,0,0.0
27735,2,22.01
27736,10,195.47
27737,0,0.0
27738,3,13.69
27739,10,27.06
27740,0,0.0
27741,0,0.0
27742,1,138.82
27743,2,52.1
27744,30,154.69
27745,15,13.33
27746,0,0.0
27747,0,0.0
27748,0,0.0
27749,0,0.0
27750,0,0.0
27751,0,0.0
27752,0,0.0
27753,0,0.0
27754,0,0.0
27755,0,0.0
27756,0,0.0
27757,2,160.42
27758,2,37.75
27759,5,120.76
27760,0,0.0
27761,2,95.97
27762,0,0.0
27763,1,150.29
27764,0,0.0
27765,0,0.0
27766,0,0.0
27767,20,34.7
27768,2,48.88
27769,0,0.0
27770,0,0.0
27771,0,0.0
27772,1,15.61
27773,0,0.0
27774,0,0.0
27775,0,0.0
27776,0,0.0
27777,10,216.18
27778,0,0.0
27779,2,101.66
27780,0,0.0
27781,0,0.0
27782,5,197.99
27783,0,0.0
27784,25,27.91
27785,2,215.52
27786,0,0.0
27787,0,0.0
27788,0,0.0
27789,0,34.89
27790,2,163.25
27791,0,0.0
27792,0,0.0
27793,0,0.0
27794,0,11.17
27795,0,0.0
27796,2,63.28
27797,0,0.0
27798,0,9.65
27799,3,75.96
27800,0,13.47
27801,0,0.0
27802,0,0.0
27803,0,0.0
27804,0,0.0
27805,3,89.24
27806,0,0.0
27807,1,74.16
27808,1,195.4
27809,0,0.0
27810,3,184.35
27811,0,0.0
27812,0,0.0
27813,0,0.0
27814,0,0.0
27815,0,0.0
27816,0,0.0
27817,3,215.06
27818,0,0.0
27819,0,0.0
27820,0,0.0
27821,0,0.0
27822,1,223.62
27823,0,0.0
27824,2,52.11
27825,30,206.54
27826,0,30.66
27827,0,0.0
27828,0,0.0
27829,10,52.12
27830,0,0.0
27831,0,0.0
27832,15,238.6
27833,0,0.0
27834,10,104.69
27835,0,0.0
27836,10,217.21
27837,0,0.0
27838,0,0.0
27839,0,0.0
27840,1,35.43
27841,0,0.0
27842,0,0.0
27843,0,0.0
27844,0,0.0
27845,0,0.0
27846,0,0.0
27847,0,0.0
27848,0,0.0
27849,3,26.02
27850,0,0.0
27851,0,0.0
27852,0,0.0
27853,0,0.0
27854,2,29.56
27855,0,0.0
27856,0,0.0
27857,0,0.0
27858,0,0.0
27859,0,0.0
27860,0,0.0
27861,0,0.0
27862,0,0.0
27863,20,243.4
27864,0,0.0
27865,30,206.2
27866,1,105.81
27867,0,0.0
27868,0,0.0
27869,0,0.0
27870,0,0.0
27871,0,0.0
27872,0,0.0
27873,0,0.0
27874,1,57.57
27875,0,0.0
27876,0,0.0
27877,3,239.91
27878,0,0.0
27879,1,26.87
27880,1,164.0
27881,4,55.31
27882,0,8.79
27883,0,0.0
27884,0,0.0
27885,3,84.09
27886,4,20.91
27887,0,0.0
27888,30,95.15
27889,0,0.0
27890,15,168.11
27891,0,0.0
27892,0,0.0
27893,0,0.0
27894,0,8.92
27895,1,56.53
27896,0,0.0
27897,3,63.76
27898,1,191.72
27899,0,0.0
27900,0,0.0
27901,0,0.0
27902,5,214.03
27903,3,134.96
27904,1,155.14
27905,0,0.0
27906,0,0.0
27907,0,0.0
27908,1,56.1
27909,0,0.0
27910,2,54.34
27911,0,0.0
27912,1,35.35
27913,1,125.94
27914,0,0.0
27915,0,0.0
27916,0,0.0
27917,2,100.06
27918,0,0.0
27919,0,28.79
27920,0,0.0
27921,0,0.0
27922,0,0.0
27923,10,236.71
27924,0,0.0
27925,0,0.0
27926,30,152.16
27927,20,67.16
27928,0,0.0
27929,5,244.76
27930,3,217.99
27931,0,0.0
27932,0,0.0
27933,10,239.96
27934,1,206.29
27935,0,0.0
27936,0,0.0
27937,0,0.0
27938,0,45.19
27939,4,133.74
27940,0,0.0
27941,0,0.0
27942,2,34.39
27943,0,26.11
27944,1,207.85
27945,0,0.0
27946,20,77.06
27947,0,0.0
27948,0,0.0
27949,15,58.47
27950,0,0.0
27951,0,0.0
27952,0,0.0
27953,25,43.83
27954,0,0.0
27955,0,0.0
27956,10,181.29
27957,0,0.0
27958,2,160.99
27959,2,247.77
27960,0,0.0
27961,0,0.0
27962,0,0.0
27963,0,0.0
27964,0,0.0
27965,0,0.0
27966,0,0.0
27967,0,0.0
27968,0,0.0
27969,0,0.0
27970,25,122.09
27971,0,0.0
27972,0,0.0
27973,0,0.0
27974,1,41.44
27975,0,12.19
27976,0,0.0
27977,0,0.0
27978,1,21.04
27979,0,0.0
27980,1,116.67
27981,10,206.17
27982,1,21.15
27983,15,172.12
27984,0,0.0
27985,0,0.0
27986,0,33.06
27987,0,0.0
27988,0,0.0
27989,0,0.0
27990,1,186.83
27991,0,0.0
27992,0,0.0
27993,0,0.0
27994,0,0.0
27995,0,0.0
27996,10,149.49
27997,0,0.0
27998,1,179.41
27999,0,0.0
28000,5,247.73
28001,0,44.41
28002,0,0.0
28003,1,138.26
28004,0,0.0
28005,0,0.0
28006,15,38.69
28007,1,145.87
28008,0,0.0
28009,5,128.11
28010,0,0.0
28011,15,40.24
28012,0,0.0
28013,10,240.15
28014,4,201.41
28015,25,199.23
28016,15,104.29
28017,2,89.89
28018,0,0.0
28019,0,0.0
28020,0,0.0
28021,15,206.27
28022,3,84.86
28023,0,0.0
28024,0,0.0
28025,0,0.0
28026,30,28.87
28027,0,0.0
28028,0,0.0
28029,4,26.46
28030,0,0.0
28031,0,0.0
28032,0,0.0
28033,0,0.0
28034,15,164.0
28035,0,0.0
28036,2,118.76
28037,2,211.17
28038,1,33.9
28039,0,0.0
28040,0,0.0
28041,0,0.0
28042,0,0.0
28043,10,149.95
28044,0,0.0
28045,15,50.9
28046,0,0.0
28047,0,25.6
28048,0,0.0
28049,1,209.82
28050,0,0.0
28051,0,0.0
28052,0,0.0
28053,0,0.0
28054,0,0.0
28055,0,0.0
28056,0,0.0
28057,1,182.22
28058,0,0.0
28059,0,0.0
28060,0,0.0
28061,0,0.0
28062,0,0.0
28063,0,0.0
28064,0,0.0
28065,0,0.0
28066,1,246.24
28067,0,0.0
28068,15,233.62
28069,0,0.0
28070,0,0.0
28071,30,207.42
28072,2,244.85
28073,3,245.81
28074,1,208.06
28075,4,211.39
28076,4,194.01
28077,0,0.0
28078,0,0.0
28079,0,0.0
28080,1,200.6
28081,2,179.26
28082,0,49.65
28083,0,0.0
28084,5,240.53
28085,3,235.9
28086,1,156.78
28087,10,243.24
28088,0,0.0
28089,0,21.23
28090,0,0.0
28091,2,246.51
28092,3,103.72
28093,0,0.0
28094,0,0.0
28095,0,0.0
28096,4,33.6
28097,0,0.0
28098,0,0.0
28099,0,0.0
28100,0,0.0
28101,1,36.45
28102,1,91.6
28103,0,0.0
28104,10,115.59
28105,0,0.0
28106,0,0.0
28107,3,248.28
28108,0,0.0
28109,2,91.58
28110,1,125.88
28111,0,0.0
28112,0,0.0
28113,0,0.0
28114,2,23.62
28115,2,60.66
28116,0,0.0
28117,1,236.27
28118,0,0.0
28119,1,218.09
28120,0,0.0
28121,3,62.29
28122,2,94.11
28123,25,249.02
28124,0,0.0
28125,25,27.37
28126,20,236.03
28127,20,214.33
28128,0,0.0
28129,0,0.0
28130,10,125.04
28131,0,0.0
28132,0,0.0
28133,0,0.0
28134,0,0.0
28135,5,75.0
28136,0,0.0
28137,1,131.03
28138,0,0.0
28139,0,0.0
28140,3,126.31
28141,0,0.0
28142,0,0.0
28143,0,0.0
28144,0,0.0
28145,0,0.0
28146,0,0.0
28147,3,203.04
28148,1,197.29
28149,0,0.0
28150,10,98.39
28151,0,0.0
28152,1,177.96
28153,0,0.0
28154,0,0.0
28155,0,0.0
28156,0,0.0
28157,5,51.68
28158,0,0.0
28159,0,0.0
28160,2,195.31
28161,1,137.65
28162,1,118.71
28163,0,0.0
28164,0,0.0
28165,0,0.0
28166,0,0.0
28167,0,0.0
28168,0,0.0
28169,0,0.0
28170,1,199.25
28171,5,233.11
28172,2,59.78
28173,0,0.0
28174,0,0.0
28175,0,0.0
28176,0,0.0
28177,0,0.0
28178,0,0.0
28179,2,59.91
28180,0,0.0
28181,0,0.0
28182,0,0.0
28183,10,120.92
28184,0,0.0
28185,0,0.0
28186,0,0.0
28187,1,12.91
28188,0,0.0
28189,4,23.89
28190,0,0.0
28191,0,0.0
28192,1,135.81
28193,0,0.0
28194,0,26.76
28195,0,0.0
28196,4,130.54
28197,0,0.0
28198,0,0.0
28199,0,40.66
28200,0,0.0
28201,0,0.0
28202,0,0.0
28203,1,211.05
28204,0,0.0
28205,4,19.29
28206,0,0.0
28207,1,233.36
28208,0,0.0
28209,4,82.71
28210,0,0.0
28211,0,0.0
28212,0,0.0
28213,0,0.0
28214,1,223.11
28215,0,0.0
28216,0,14.93
28217,4,134.94
28218,0,0.0
28219,1,49.98
28220,0,0.0
28221,0,0.0
28222,0,0.0
28223,1,31.99
28224,2,226.4
28225,0,0.0
28226,0,0.0
28227,0,0.0
28228,15,49.28
28229,0,0.0
28230,0,0.0
28231,3,56.24
28232,0,0.0
28233,0,0.0
28234,0,0.0
28235,10,60.98
28236,0,0.0
28237,3,107.96
28238,0,0.0
28239,1,74.96
28240,0,0.0
28241,3,24.7
28242,0,0.0
28243,0,0.0
28244,0,0.0
28245,0,0.0
28246,1,69.04
28247,0,0.0
28248,0,0.0
28249,1,154.6
28250,0,0.0
28251,0,0.0
28252,1,124.3
28253,0,0.0
28254,0,0.0
28255,4,161.84
28256,0,0.0
28257,0,0.0
28258,0,0.0
28259,0,0.0
28260,0,0.0
28261,1,40.54
28262,0,0.0
28263,0,0.0
28264,0,0.0
28265,0,0.0
28266,10,218.38
28267,30,33.35
28268,0,7.77
28269,0,0.0
28270,0,0.0
28271,0,0.0
28272,1,79.07
28273,20,219.79
28274,0,0.0
28275,15,41.05
28276,30,210.99
28277,3,180.71
28278,10,19.54
28279,1,119.07
28280,0,0.0
28281,0,0.0
28282,0,0.0
28283,0,0.0
28284,0,0.0
28285,0,0.0
28286,3,178.4
28287,0,0.0
28288,0,0.0
28289,4,70.16
28290,20,11.86
28291,0,0.0
28292,4,39.16
28293,0,0.0
28294,0,0.0
28295,10,144.58
28296,0,0.0
28297,2,91.07
28298,0,0.0
28299,20,110.4
28300,0,0.0
28301,0,0.0
28302,0,0.0
28303,4,114.19
28304,10,119.37
28305,20,73.19
28306,1,130.43
28307,0,0.0
28308,0,0.0
28309,30,80.03
28310,0,0.0
28311,4,53.48
28312,0,0.0
28313,0,0.0
28314,1,59.82
28315,0,0.0
28316,0,0.0
28317,0,0.0
28318,0,0.0
28319,0,0.0
28320,5,28.82
28321,0,0.0
28322,10,216.51
28323,0,0.0
28324,4,247.55
28325,0,0.0
28326,0,0.0
28327,0,0.0
28328,4,85.22
28329,0,0.0
28330,0,0.0
28331,3,28.87
28332,5,222.03
28333,3,176.2
28334,0,0.0
28335,0,0.0
28336,0,0.0
28337,0,0.0
28338,0,0.0
28339,0,0.0
28340,0,0.0
28341,2,65.37
28342,0,0.0
28343,3,157.24
28344,0,0.0
28345,0,0.0
28346,0,0.0
28347,0,0.0
28348,0,0.0
28349,0,0.0
28350,0,0.0
28351,3,102.12
28352,2,138.82
28353,0,0.0
28354,0,0.0
28355,0,0.0
28356,5,35.44
28357,15,59.74
28358,10,54.8
28359,0,0.0
28360,0,0.0
28361,15,65.74
28362,0,0.0
28363,0,0.0
28364,0,0.0
28365,1,38.76
28366,15,107.56
28367,10,47.6
