customer_id,age,gender,city
12259,79,Female,New York
12260,56,Male,Dallas
12261,45,Male,Columbus
12262,80,Female,Houston
12263,31,Female,New York
12264,70,Female,Indianapolis
12265,67,Female,Indianapolis
12266,55,Male,Austin
12267,21,Female,Philadelphia
12268,59,Male,Phoenix
12269,35,Male,Indianapolis
12270,61,Female,San Antonio
12271,65,Female,Indianapolis
12272,42,Female,Jacksonville
12273,24,Female,San Francisco
12274,55,Male,Los Angeles
12275,45,Male,Philadelphia
12276,22,Male,Houston
12277,20,Female,New York
12278,61,Male,Columbus
12279,48,Male,Phoenix
12280,64,Male,San Francisco
12281,59,Female,Los Angeles
12282,75,Male,Austin
12283,37,Male,Philadelphia
12284,36,Male,San Antonio
12285,65,Female,Columbus
12286,77,Female,Philadelphia
12287,28,Male,Philadelphia
12288,57,Female,San Francisco
12289,20,Male,Chicago
12290,40,Female,San Francisco
12291,24,Female,Los Angeles
12292,40,Male,Phoenix
12293,78,Male,Chicago
12294,24,Female,Houston
12295,63,Male,Dallas
12296,51,Female,Phoenix
12297,59,Female,Houston
12298,36,Female,Indianapolis
12299,75,Female,San Jose
12300,26,Male,Columbus
12301,65,Non-binary,San Diego
12302,68,Female,San Diego
12303,35,Female,San Jose
12304,58,Female,Austin
12305,65,Female,Philadelphia
12306,62,Female,San Francisco
12307,59,Male,New York
12308,42,Male,Austin
12309,69,Female,San Francisco
12310,31,Female,Indianapolis
12311,61,Female,San Diego
12312,42,Male,Los Angeles
12313,36,Female,San Antonio
12314,56,Male,Austin
12315,72,Female,San Diego
12316,32,Male,Indianapolis
12317,33,Male,San Diego
12318,44,Female,Houston
12319,57,Female,San Diego
12320,27,Non-binary,Phoenix
12321,80,Male,San Francisco
12322,21,Female,Philadelphia
12323,68,Female,San Diego
12324,36,Male,San Francisco
12325,80,Female,Austin
12326,45,Male,Austin
12327,38,Female,San Diego
12328,76,Male,Phoenix
12329,64,Female,Indianapolis
12330,31,Male,San Francisco
12331,50,Male,San Jose
12332,65,Male,Dallas
12333,27,Male,Philadelphia
12334,36,Male,Los Angeles
12335,47,Male,New York
12336,39,Male,Philadelphia
12337,20,Female,Los Angeles
12338,54,Female,Austin
12339,58,Female,New York
12340,35,Female,San Jose
12341,28,Male,Dallas
12342,65,Female,Philadelphia
12343,19,Female,Dallas
12344,29,Male,San Francisco
12345,71,Female,San Jose
12346,23,Female,San Antonio
12347,60,Female,Phoenix
12348,76,Female,Austin
12349,57,Male,Indianapolis
12350,61,Male,San Antonio
12351,46,Female,San Jose
12352,76,Male,San Francisco
12353,47,Male,San Jose
12354,19,Female,New York
12355,26,Female,Philadelphia
12356,64,Male,Jacksonville
12357,19,Female,Columbus
12358,46,Male,Dallas
12359,50,Female,Dallas
12360,27,Female,Columbus
12361,51,Female,Austin
12362,61,Male,Chicago
12363,72,Female,Austin
12364,25,Male,Phoenix
12365,54,Female,San Diego
12366,71,Male,New York
12367,77,Female,Houston
12368,50,Male,Phoenix
12369,64,Female,Los Angeles
12370,23,Male,San Jose
12371,61,Female,Jacksonville
12372,80,Female,Chicago
12373,57,Male,Houston
12374,62,Male,San Antonio
12375,36,Male,Phoenix
12376,49,Female,Indianapolis
12377,44,Female,San Diego
12378,18,Female,Houston
12379,60,Female,San Antonio
12380,69,Female,San Francisco
12381,50,Male,Austin
12382,79,Female,San Jose
12383,57,Male,San Jose
12384,49,Female,Columbus
12385,22,Female,Austin
12386,34,Female,Austin
12387,79,Male,Los Angeles
12388,25,Female,Houston
12389,74,Female,Los Angeles
12390,59,Male,San Diego
12391,51,Male,Jacksonville
12392,26,Female,San Antonio
12393,73,Male,Dallas
12394,40,Male,Austin
12395,52,Female,Philadelphia
12396,67,Male,Dallas
12397,24,Male,Philadelphia
12398,32,Female,Columbus
12399,70,Male,Phoenix
12400,71,Male,Phoenix
12401,37,Male,Phoenix
12402,67,Male,Philadelphia
12403,42,Male,Columbus
12404,20,Male,Houston
12405,77,Male,San Diego
12406,79,Female,Philadelphia
12407,72,Female,Philadelphia
12408,63,Female,Phoenix
12409,41,Female,San Jose
12410,51,Female,Columbus
12411,63,Female,Houston
12412,39,Male,Austin
12413,28,Male,San Diego
12414,65,Female,San Francisco
12415,25,Male,Houston
12416,56,Male,Phoenix
12417,60,Female,San Antonio
12418,52,Female,Phoenix
12419,66,Male,San Antonio
12420,63,Male,Philadelphia
12421,55,Male,Philadelphia
12422,25,Male,Jacksonville
12423,71,Male,Jacksonville
12424,54,Female,Jacksonville
12425,44,Female,Los Angeles
12426,45,Female,San Diego
12427,57,Male,Chicago
12428,51,Male,New York
12429,49,Female,Philadelphia
12430,32,Male,Austin
12431,61,Female,Indianapolis
12432,80,Male,Los Angeles
12433,34,Male,Los Angeles
12434,50,Female,San Jose
12435,64,Male,Chicago
12436,63,Female,Los Angeles
12437,69,Female,Columbus
12438,71,Female,Los Angeles
12439,33,Female,San Jose
12440,46,Male,Houston
12441,26,Male,Chicago
12442,50,Male,Chicago
12443,77,Female,San Diego
12444,66,Female,San Francisco
12445,46,Male,Philadelphia
12446,30,Male,Indianapolis
12447,38,Female,Dallas
12448,75,Female,San Antonio
12449,38,Male,Los Angeles
12450,22,Female,New York
12451,27,Female,San Francisco
12452,23,Male,San Jose
12453,73,Male,Philadelphia
12454,68,Female,Dallas
12455,74,Female,Phoenix
12456,30,Female,Houston
12457,18,Male,Jacksonville
12458,37,Male,San Antonio
12459,74,Male,Phoenix
12460,64,Non-binary,Jacksonville
12461,63,Male,San Antonio
12462,25,Female,Chicago
12463,27,Male,Indianapolis
12464,26,Male,Los Angeles
12465,66,Male,San Diego
12466,58,Female,Phoenix
12467,20,Male,Indianapolis
12468,28,Female,Austin
12469,29,Female,New York
12470,27,Male,San Jose
12471,42,Female,San Jose
12472,66,Male,Dallas
12473,66,Non-binary,Los Angeles
12474,42,Male,San Francisco
12475,28,Male,Chicago
12476,79,Male,New York
12477,71,Female,San Jose
12478,53,Male,Dallas
12479,56,Female,San Jose
12480,70,Female,Austin
12481,43,Male,Austin
12482,31,Male,San Diego
12483,56,Female,Phoenix
12484,73,Male,Phoenix
12485,57,Male,Philadelphia
12486,18,Male,San Francisco
12487,73,Non-binary,San Francisco
12488,71,Male,Houston
12489,21,Male,Phoenix
12490,78,Male,Philadelphia
12491,47,Female,San Francisco
12492,29,Male,Phoenix
12493,73,Female,San Diego
12494,52,Female,Chicago
12495,30,Female,San Antonio
12496,69,Male,San Francisco
12497,48,Male,Houston
12498,55,Male,Chicago
12499,60,Male,Houston
12500,40,Male,Dallas
12501,21,Female,Indianapolis
12502,69,Female,Phoenix
12503,33,Female,Indianapolis
12504,24,Female,Los Angeles
12505,39,Female,New York
12506,46,Male,Los Angeles
12507,28,Female,Dallas
12508,73,Male,New York
12509,50,Female,San Antonio
12510,75,Female,Phoenix
12511,46,Female,Chicago
12512,76,Male,Los Angeles
12513,56,Male,Jacksonville
12514,29,Female,San Antonio
12515,24,Female,San Diego
12516,76,Female,San Antonio
12517,72,Male,San Antonio
12518,56,Female,Chicago
12519,59,Female,Jacksonville
12520,79,Male,Dallas
12521,65,Female,Phoenix
12522,43,Male,Chicago
12523,57,Female,Columbus
12524,26,Female,Chicago
12525,58,Female,New York
12526,51,Male,Philadelphia
12527,62,Female,Jacksonville
12528,30,Female,San Antonio
12529,72,Female,Jacksonville
12530,72,Male,San Francisco
12531,53,Female,Houston
12532,42,Male,Columbus
12533,41,Male,Houston
12534,61,Male,Austin
12535,34,Female,Chicago
12536,19,Male,San Diego
12537,30,Female,San Jose
12538,48,Female,San Antonio
12539,46,Female,San Diego
12540,67,Female,Dallas
12541,45,Female,Dallas
12542,77,Female,Houston
12543,44,Male,Phoenix
12544,32,Male,Philadelphia
12545,48,Male,Columbus
12546,57,Female,Phoenix
12547,32,Female,New York
12548,50,Male,San Diego
12549,37,Female,San Jose
12550,59,Female,Chicago
12551,29,Male,San Diego
12552,54,Male,San Jose
12553,26,Non-binary,San Antonio
12554,40,Male,San Jose
12555,25,Male,Houston
12556,49,Male,San Antonio
12557,65,Female,Chicago
12558,31,Female,Indianapolis
12559,44,Male,Phoenix
12560,42,Female,Chicago
12561,30,Female,San Francisco
12562,72,Female,Indianapolis
12563,38,Female,San Diego
12564,62,Male,Dallas
12565,48,Male,Dallas
12566,54,Male,San Francisco
12567,65,Female,San Jose
12568,75,Female,Austin
12569,60,Male,Jacksonville
12570,71,Female,Austin
12571,22,Male,Chicago
12572,30,Male,Jacksonville
12573,45,Male,San Antonio
12574,60,Female,Los Angeles
12575,42,Male,Jacksonville
12576,68,Male,Austin
12577,52,Male,Jacksonville
12578,64,Male,Los Angeles
12579,56,Female,Dallas
12580,24,Male,San Diego
12581,55,Male,Dallas
12582,49,Female,Dallas
12583,20,Male,San Diego
12584,79,Female,Austin
12585,62,Female,Houston
12586,56,Male,Dallas
12587,54,Male,Chicago
12588,72,Female,San Francisco
12589,67,Male,Dallas
12590,39,Male,Dallas
12591,79,Female,Phoenix
12592,25,Male,San Francisco
12593,34,Male,Philadelphia
12594,69,Female,San Antonio
12595,44,Female,Phoenix
12596,50,Female,Dallas
12597,63,Male,Chicago
12598,34,Female,San Antonio
12599,59,Male,Philadelphia
12600,29,Male,San Antonio
12601,65,Male,Houston
12602,63,Male,San Francisco
12603,79,Female,Philadelphia
12604,44,Male,San Diego
12605,65,Female,San Diego
12606,25,Male,San Francisco
12607,40,Male,Houston
12608,77,Female,Chicago
12609,59,Female,Chicago
12610,78,Female,Philadelphia
12611,66,Female,San Francisco
12612,76,Male,San Francisco
12613,79,Non-binary,San Jose
12614,46,Male,San Francisco
12615,67,Female,Houston
12616,37,Non-binary,Austin
12617,33,Male,Indianapolis
12618,34,Male,San Antonio
12619,33,Female,Los Angeles
12620,36,Female,San Jose
12621,73,Male,San Antonio
12622,73,Female,Philadelphia
12623,25,Male,Indianapolis
12624,55,Female,New York
12625,55,Male,Los Angeles
12626,70,Female,New York
12627,46,Male,Dallas
12628,58,Male,Philadelphia
12629,53,Male,San Antonio
12630,43,Female,Los Angeles
12631,48,Female,Philadelphia
12632,61,Female,San Jose
12633,77,Male,San Jose
12634,29,Male,Dallas
12635,72,Female,Jacksonville
12636,34,Female,San Jose
12637,32,Male,San Diego
12638,26,Female,Indianapolis
12639,56,Male,San Diego
12640,59,Male,Philadelphia
12641,65,Male,Phoenix
12642,29,Female,Austin
12643,49,Female,San Antonio
12644,42,Female,Indianapolis
12645,56,Male,Dallas
12646,35,Female,Chicago
12647,32,Male,San Francisco
12648,49,Female,Indianapolis
12649,23,Male,Los Angeles
12650,75,Female,Austin
12651,61,Female,Dallas
12652,60,Female,Indianapolis
12653,69,Male,Columbus
12654,52,Male,Jacksonville
12655,51,Male,San Diego
12656,55,Female,Chicago
12657,73,Male,San Diego
12658,71,Male,San Jose
12659,74,Non-binary,New York
12660,79,Male,Chicago
12661,22,Female,Philadelphia
12662,35,Male,Houston
12663,33,Female,San Diego
12664,25,Male,San Jose
12665,42,Female,San Diego
12666,49,Female,San Jose
12667,79,Female,Dallas
12668,43,Male,Phoenix
12669,69,Female,San Antonio
12670,39,Male,Los Angeles
12671,48,Male,Philadelphia
12672,60,Male,Houston
12673,27,Female,San Diego
12674,73,Male,Dallas
12675,74,Male,Jacksonville
12676,29,Male,Los Angeles
12677,70,Male,Philadelphia
12678,45,Male,San Francisco
12679,23,Male,Jacksonville
12680,76,Male,Jacksonville
12681,37,Male,Indianapolis
12682,22,Male,Philadelphia
12683,40,Female,Indianapolis
12684,26,Female,Indianapolis
12685,75,Female,Austin
12686,76,Female,San Antonio
12687,46,Female,Los Angeles
12688,33,Male,Chicago
12689,71,Female,San Diego
12690,63,Male,Dallas
12691,39,Female,Chicago
12692,25,Female,Chicago
12693,76,Female,Houston
12694,37,Female,Austin
12695,68,Male,Columbus
12696,31,Female,San Jose
12697,56,Male,Phoenix
12698,54,Female,San Francisco
12699,67,Female,Houston
12700,51,Male,San Jose
12701,28,Non-binary,Austin
12702,71,Non-binary,San Antonio
12703,57,Male,Jacksonville
12704,50,Female,Jacksonville
12705,48,Male,Jacksonville
12706,76,Female,Houston
12707,71,Female,Indianapolis
12708,61,Female,Dallas
12709,51,Male,Jacksonville
12710,67,Female,New York
12711,24,Female,Philadelphia
12712,75,Female,San Antonio
12713,66,Male,San Antonio
12714,71,Female,San Antonio
12715,79,Female,San Francisco
12716,40,Non-binary,Los Angeles
12717,63,Male,Chicago
12718,73,Male,Philadelphia
12719,24,Female,Indianapolis
12720,71,Male,Dallas
12721,42,Female,San Francisco
12722,78,Male,Dallas
12723,20,Female,Los Angeles
12724,76,Female,San Diego
12725,55,Female,New York
12726,37,Female,Indianapolis
12727,51,Female,New York
12728,66,Female,Austin
12729,61,Male,San Antonio
12730,61,Female,San Diego
12731,47,Male,San Antonio
12732,34,Male,Austin
12733,76,Female,Indianapolis
12734,27,Female,Dallas
12735,52,Female,Philadelphia
12736,37,Female,Austin
12737,35,Female,Houston
12738,62,Female,New York
12739,61,Male,Jacksonville
12740,44,Female,Chicago
12741,76,Male,New York
12742,79,Male,San Jose
12743,76,Male,New York
12744,66,Male,San Francisco
12745,53,Female,Philadelphia
12746,80,Female,Austin
12747,40,Male,Columbus
12748,49,Male,Houston
12749,27,Male,Columbus
12750,28,Male,Phoenix
12751,55,Male,San Francisco
12752,23,Male,Austin
12753,76,Female,San Jose
12754,58,Female,Columbus
12755,79,Male,San Antonio
12756,64,Male,San Antonio
12757,51,Female,San Antonio
12758,53,Female,Los Angeles
12759,54,Male,Philadelphia
12760,34,Female,Columbus
12761,57,Male,Houston
12762,57,Female,Columbus
12763,71,Male,San Jose
12764,29,Female,Philadelphia
12765,38,Male,San Jose
12766,57,Female,San Jose
12767,36,Male,Columbus
12768,20,Male,Austin
12769,35,Female,San Francisco
12770,70,Non-binary,New York
12771,68,Non-binary,Indianapolis
12772,36,Female,New York
12773,64,Female,Los Angeles
12774,23,Female,San Jose
12775,33,Male,San Antonio
12776,25,Male,Phoenix
12777,65,Male,Houston
12778,35,Female,San Jose
12779,69,Female,Columbus
12780,65,Female,Columbus
12781,60,Female,Columbus
12782,56,Female,Dallas
12783,66,Female,Columbus
12784,66,Female,Indianapolis
12785,29,Female,Los Angeles
12786,62,Male,New York
12787,27,Female,San Antonio
12788,24,Male,San Diego
12789,63,Male,Indianapolis
12790,72,Male,Los Angeles
12791,18,Female,Austin
12792,66,Male,Indianapolis
12793,53,Female,Los Angeles
12794,38,Male,Los Angeles
12795,54,Female,Dallas
12796,69,Female,Phoenix
12797,41,Male,Austin
12798,72,Male,Austin
12799,42,Non-binary,San Francisco
12800,24,Non-binary,Chicago
12801,80,Female,Houston
12802,59,Female,Philadelphia
12803,34,Female,Houston
12804,46,Female,Indianapolis
12805,47,Female,San Jose
12806,24,Male,Jacksonville
12807,50,Non-binary,Philadelphia
12808,24,Female,San Antonio
12809,75,Female,San Diego
12810,41,Male,San Francisco
12811,28,Female,Indianapolis
12812,26,Female,San Antonio
12813,29,Male,Philadelphia
12814,52,Female,San Francisco
12815,80,Male,San Antonio
12816,21,Female,Columbus
12817,53,Male,Columbus
12818,45,Male,San Diego
12819,74,Male,Indianapolis
12820,30,Female,Los Angeles
12821,40,Female,Dallas
12822,36,Male,San Antonio
12823,59,Male,Dallas
12824,54,Female,New York
12825,56,Female,Philadelphia
12826,41,Male,Austin
12827,33,Male,Dallas
12828,50,Male,Jacksonville
12829,29,Female,Indianapolis
12830,51,Male,Philadelphia
12831,24,Male,San Jose
12832,28,Male,Indianapolis
12833,48,Female,San Antonio
12834,46,Female,San Francisco
12835,79,Female,Indianapolis
12836,30,Female,Phoenix
12837,48,Female,San Antonio
12838,19,Female,Philadelphia
12839,56,Male,Columbus
12840,32,Female,San Jose
12841,74,Female,San Francisco
12842,28,Female,San Diego
12843,51,Male,Indianapolis
12844,56,Male,Indianapolis
12845,21,Female,Columbus
12846,28,Female,Chicago
12847,46,Female,San Jose
12848,19,Female,Indianapolis
12849,78,Male,San Francisco
12850,33,Male,Indianapolis
12851,56,Male,San Francisco
12852,30,Male,Columbus
12853,54,Female,New York
12854,34,Male,Dallas
12855,38,Male,Chicago
12856,61,Male,San Jose
12857,77,Male,San Jose
12858,36,Male,Chicago
12859,24,Male,San Jose
12860,55,Male,Austin
12861,25,Male,Houston
12862,30,Male,Jacksonville
12863,54,Female,Phoenix
12864,19,Male,San Diego
12865,58,Male,San Diego
12866,79,Male,San Diego
12867,28,Female,Columbus
12868,41,Male,New York
12869,23,Female,San Jose
12870,78,Male,Columbus
12871,43,Male,Jacksonville
12872,24,Male,San Diego
12873,74,Male,Phoenix
12874,56,Female,Chicago
12875,36,Male,San Jose
12876,23,Female,Phoenix
12877,60,Female,Phoenix
12878,46,Male,Indianapolis
12879,60,Female,Austin
12880,56,Female,New York
12881,19,Male,Jacksonville
12882,36,Male,Austin
12883,21,Male,San Francisco
12884,75,Male,Dallas
12885,23,Male,Phoenix
12886,66,Female,Los Angeles
12887,74,Female,Los Angeles
12888,54,Male,San Antonio
12889,78,Male,Dallas
12890,45,Male,Phoenix
12891,47,Male,Houston
12892,24,Male,Los Angeles
12893,26,Male,Jacksonville
12894,42,Male,Houston
12895,50,Male,Indianapolis
12896,80,Male,Houston
12897,18,Male,Dallas
12898,68,Male,Indianapolis
12899,23,Male,San Antonio
12900,35,Male,San Francisco
12901,27,Female,San Diego
12902,45,Female,New York
12903,28,Male,San Antonio
12904,50,Male,Austin
12905,18,Male,Los Angeles
12906,30,Male,Jacksonville
12907,54,Male,San Diego
12908,37,Male,Phoenix
12909,18,Male,Houston
12910,69,Female,Dallas
12911,20,Female,Phoenix
12912,35,Female,Austin
12913,58,Female,New York
12914,31,Male,Phoenix
12915,48,Female,San Antonio
12916,44,Male,Indianapolis
12917,34,Female,Columbus
12918,72,Female,San Jose
12919,63,Male,Dallas
12920,46,Female,Phoenix
12921,53,Male,Phoenix
12922,54,Male,Chicago
12923,43,Female,Phoenix
12924,70,Male,Phoenix
12925,34,Female,Houston
12926,39,Male,Austin
12927,78,Male,Philadelphia
12928,42,Female,Dallas
12929,19,Female,Chicago
12930,72,Male,Chicago
12931,39,Male,San Jose
12932,22,Female,San Francisco
12933,21,Female,Jacksonville
12934,53,Male,Philadelphia
12935,23,Female,Phoenix
12936,69,Female,San Diego
12937,38,Male,San Diego
12938,30,Male,Dallas
12939,71,Male,San Jose
12940,54,Female,San Diego
12941,72,Female,Phoenix
12942,42,Female,Austin
12943,43,Female,Indianapolis
12944,72,Female,San Francisco
12945,56,Male,San Antonio
12946,37,Male,San Diego
12947,50,Male,Phoenix
12948,31,Non-binary,Chicago
12949,73,Female,San Diego
12950,53,Female,San Antonio
12951,34,Male,Dallas
12952,38,Female,Phoenix
12953,63,Male,San Antonio
12954,33,Female,Houston
12955,63,Male,Indianapolis
12956,33,Male,New York
12957,73,Male,Chicago
12958,37,Female,San Francisco
12959,46,Female,Jacksonville
12960,45,Male,San Jose
12961,25,Female,Austin
12962,41,Female,Houston
12963,20,Female,Dallas
12964,42,Female,Jacksonville
12965,36,Male,Houston
12966,50,Female,San Diego
12967,19,Male,Houston
12968,32,Male,San Antonio
12969,39,Female,Indianapolis
12970,77,Male,San Diego
12971,27,Female,Philadelphia
12972,35,Male,San Jose
12973,39,Male,Los Angeles
12974,63,Female,Dallas
12975,66,Female,Houston
12976,44,Female,Austin
12977,30,Male,San Francisco
12978,50,Female,Philadelphia
12979,22,Male,Columbus
12980,43,Male,Columbus
12981,30,Female,Dallas
12982,44,Female,New York
12983,74,Male,Houston
12984,31,Male,San Francisco
12985,41,Female,Houston
12986,20,Female,Columbus
12987,64,Male,Phoenix
12988,68,Female,Houston
12989,80,Male,Austin
12990,66,Male,Los Angeles
12991,47,Male,Dallas
12992,52,Male,Houston
12993,65,Male,San Jose
12994,80,Male,Jacksonville
12995,31,Male,New York
12996,29,Female,San Jose
12997,45,Female,San Francisco
12998,61,Male,San Antonio
12999,46,Male,Los Angeles
13000,60,Male,Jacksonville
13001,34,Female,Dallas
13002,57,Female,Indianapolis
13003,66,Female,Chicago
13004,38,Male,Dallas
13005,74,Male,Los Angeles
13006,40,Male,Philadelphia
13007,37,Male,Dallas
13008,28,Female,Columbus
13009,74,Female,Dallas
13010,74,Female,Chicago
13011,51,Female,San Jose
13012,27,Male,New York
13013,27,Female,San Antonio
13014,60,Female,Houston
13015,77,Male,Dallas
13016,23,Female,Dallas
13017,53,Female,Los Angeles
13018,41,Male,San Antonio
13019,29,Male,San Diego
13020,60,Male,New York
13021,72,Male,Phoenix
13022,40,Male,Phoenix
13023,44,Female,San Jose
13024,75,Female,Indianapolis
13025,74,Male,Los Angeles
13026,62,Male,Dallas
13027,54,Female,San Jose
13028,23,Male,Chicago
13029,18,Male,Houston
13030,23,Female,Phoenix
13031,67,Male,Houston
13032,39,Female,Philadelphia
13033,58,Male,New York
13034,41,Female,Columbus
13035,42,Female,Philadelphia
13036,78,Non-binary,Phoenix
13037,32,Female,San Jose
13038,43,Male,Jacksonville
13039,25,Male,Jacksonville
13040,68,Male,Chicago
13041,41,Female,Jacksonville
13042,65,Female,Dallas
13043,55,Female,San Francisco
13044,78,Male,Columbus
13045,23,Male,Austin
13046,71,Male,Columbus
13047,52,Female,San Jose
13048,59,Male,Chicago
13049,18,Male,Phoenix
13050,77,Female,New York
13051,63,Male,Phoenix
13052,53,Male,Austin
13053,75,Male,Indianapolis
13054,29,Female,Philadelphia
13055,55,Female,New York
13056,28,Male,San Diego
13057,29,Male,San Francisco
13058,59,Female,Phoenix
13059,67,Female,Philadelphia
13060,56,Male,Jacksonville
13061,24,Female,Los Angeles
13062,28,Female,Dallas
13063,53,Female,San Diego
13064,69,Female,Austin
13065,48,Male,San Diego
13066,50,Female,Philadelphia
13067,30,Male,San Jose
13068,35,Female,Indianapolis
13069,58,Female,Houston
13070,75,Female,Austin
13071,73,Male,Los Angeles
13072,41,Female,Dallas
13073,26,Female,New York
13074,48,Male,San Diego
13075,72,Male,Jacksonville
13076,78,Male,Austin
13077,58,Female,San Diego
13078,27,Male,Philadelphia
13079,77,Male,Philadelphia
13080,19,Male,Los Angeles
13081,55,Female,Philadelphia
13082,32,Female,Jacksonville
13083,20,Male,Phoenix
13084,60,Female,Columbus
13085,48,Female,San Antonio
13086,23,Male,San Antonio
13087,20,Male,Philadelphia
13088,73,Female,Chicago
13089,80,Female,Jacksonville
13090,28,Male,San Antonio
13091,32,Female,Austin
13092,62,Male,Indianapolis
13093,69,Female,Phoenix
13094,45,Female,Phoenix
13095,27,Female,Los Angeles
13096,55,Male,Jacksonville
13097,64,Female,Dallas
13098,74,Female,San Diego
13099,67,Female,Jacksonville
13100,67,Male,New York
13101,24,Male,New York
13102,32,Non-binary,Houston
13103,35,Female,Indianapolis
13104,35,Male,San Jose
13105,69,Male,San Diego
13106,58,Male,New York
13107,41,Male,Los Angeles
13108,19,Male,Los Angeles
13109,57,Male,Phoenix
13110,37,Female,San Jose
13111,51,Male,Columbus
13112,60,Non-binary,Austin
13113,43,Female,Columbus
13114,24,Male,Phoenix
13115,55,Female,Columbus
13116,47,Female,Jacksonville
13117,59,Male,San Francisco
13118,22,Female,Dallas
13119,28,Male,Austin
13120,18,Female,San Antonio
13121,51,Female,Dallas
13122,73,Male,Jacksonville
13123,18,Male,Indianapolis
13124,36,Female,Jacksonville
13125,19,Male,Philadelphia
13126,38,Male,Dallas
13127,37,Female,Dallas
13128,78,Female,Indianapolis
13129,40,Male,San Antonio
13130,38,Female,Columbus
13131,41,Male,Indianapolis
13132,21,Female,Jacksonville
13133,80,Female,Austin
13134,29,Female,San Francisco
13135,39,Male,San Antonio
13136,37,Male,Houston
13137,35,Female,Columbus
13138,18,Female,Phoenix
13139,47,Female,Philadelphia
13140,79,Male,Chicago
13141,50,Female,Jacksonville
13142,41,Female,Phoenix
13143,31,Female,Indianapolis
13144,53,Female,San Antonio
13145,22,Female,Los Angeles
13146,28,Male,San Antonio
13147,41,Male,San Francisco
13148,77,Female,San Antonio
13149,48,Male,Houston
13150,72,Female,Houston
13151,30,Male,San Diego
13152,33,Male,New York
13153,41,Non-binary,Jacksonville
13154,30,Male,Jacksonville
13155,41,Male,Philadelphia
13156,71,Male,Phoenix
13157,43,Female,Los Angeles
13158,19,Male,Indianapolis
13159,33,Male,Los Angeles
13160,55,Female,Philadelphia
13161,63,Male,San Diego
13162,18,Female,San Francisco
13163,66,Male,Philadelphia
13164,28,Male,New York
13165,68,Female,Chicago
13166,52,Male,New York
13167,60,Male,Jacksonville
13168,46,Female,Jacksonville
13169,54,Female,Houston
13170,34,Female,Austin
13171,75,Male,Houston
13172,71,Female,San Jose
13173,56,Male,Austin
13174,59,Female,Houston
13175,45,Female,Phoenix
13176,46,Female,Chicago
13177,60,Male,Indianapolis
13178,20,Male,San Jose
13179,69,Female,San Antonio
13180,27,Female,Austin
13181,76,Male,New York
13182,59,Female,San Jose
13183,31,Male,San Francisco
13184,29,Male,San Francisco
13185,64,Female,Austin
13186,59,Female,Dallas
13187,47,Male,Los Angeles
13188,49,Male,San Diego
13189,49,Male,New York
13190,59,Male,Houston
13191,49,Male,Indianapolis
13192,43,Male,San Jose
13193,68,Male,San Antonio
13194,18,Male,New York
13195,73,Female,San Jose
13196,78,Male,Los Angeles
13197,75,Male,Columbus
13198,59,Female,San Diego
13199,19,Female,Jacksonville
13200,34,Male,San Francisco
13201,47,Female,Columbus
13202,73,Female,Austin
13203,56,Male,Columbus
13204,24,Female,Austin
13205,69,Male,Columbus
13206,44,Female,Jacksonville
13207,26,Female,Chicago
13208,39,Female,Philadelphia
13209,51,Female,San Diego
13210,63,Female,Houston
13211,66,Male,Austin
13212,18,Female,Dallas
13213,26,Female,San Jose
13214,37,Male,Dallas
13215,70,Male,Indianapolis
13216,36,Female,San Diego
13217,53,Male,Austin
13218,77,Female,San Francisco
13219,57,Male,San Francisco
13220,62,Female,Dallas
13221,21,Male,San Jose
13222,26,Male,Columbus
13223,58,Male,Jacksonville
13224,39,Female,Indianapolis
13225,35,Male,Dallas
13226,29,Male,Phoenix
13227,59,Male,Indianapolis
13228,60,Female,Jacksonville
13229,56,Female,San Jose
13230,26,Male,San Jose
13231,23,Female,Columbus
13232,36,Female,New York
13233,65,Female,Columbus
13234,79,Female,Jacksonville
13235,64,Male,Austin
13236,24,Female,Chicago
13237,33,Male,San Jose
13238,22,Male,San Antonio
13239,33,Female,Jacksonville
13240,18,Male,San Jose
13241,68,Male,Indianapolis
13242,54,Male,Austin
13243,56,Female,Los Angeles
13244,36,Male,Austin
13245,71,Male,San Jose
13246,54,Female,Phoenix
13247,78,Male,San Antonio
13248,34,Female,Los Angeles
13249,43,Male,Phoenix
13250,39,Female,Columbus
13251,79,Male,Chicago
13252,25,Male,Jacksonville
13253,78,Female,Jacksonville
13254,78,Female,San Antonio
13255,50,Female,San Antonio
13256,19,Female,Columbus
13257,47,Male,New York
13258,64,Female,Philadelphia
13259,37,Male,San Antonio
13260,77,Male,Austin
13261,35,Female,Columbus
13262,60,Male,Philadelphia
13263,74,Female,Chicago
13264,27,Male,San Diego
13265,41,Female,San Antonio
13266,73,Male,San Francisco
13267,21,Female,Columbus
13268,54,Male,Columbus
13269,21,Male,New York
13270,30,Male,Houston
13271,42,Male,Jacksonville
13272,30,Male,Austin
13273,35,Male,San Antonio
13274,78,Male,San Jose
13275,76,Male,Phoenix
13276,41,Female,San Jose
13277,19,Male,Los Angeles
13278,65,Female,Austin
13279,50,Female,San Jose
13280,75,Female,Dallas
13281,36,Male,Dallas
13282,26,Male,San Francisco
13283,45,Female,New York
13284,52,Male,New York
13285,74,Male,San Antonio
13286,56,Female,Indianapolis
13287,78,Male,Columbus
13288,27,Female,Philadelphia
13289,18,Female,Philadelphia
