customer_id,churn
28154,Yes
28155,No
28156,No
28157,No
28158,Yes
28159,No
28160,No
28161,No
28162,No
28163,Yes
28164,No
28165,No
28166,Yes
28167,No
28168,No
28169,No
28170,No
28171,No
28172,No
28173,No
28174,No
28175,No
28176,No
28177,No
28178,Yes
28179,No
28180,No
28181,No
28182,No
28183,No
28184,No
28185,No
28186,No
28187,No
28188,No
28189,No
28190,No
28191,Yes
28192,No
28193,No
28194,No
28195,No
28196,No
28197,No
28198,No
28199,No
28200,No
28201,No
28202,No
28203,No
28204,No
28205,No
28206,No
28207,No
28208,No
28209,No
28210,Yes
28211,No
28212,No
28213,No
28214,No
28215,Yes
28216,Yes
28217,No
28218,No
28219,No
28220,Yes
28221,No
28222,Yes
28223,Yes
28224,No
28225,No
28226,No
28227,No
28228,Yes
28229,Yes
28230,No
28231,No
28232,No
28233,Yes
28234,No
28235,Yes
28236,No
28237,Yes
28238,No
28239,Yes
28240,Yes
28241,Yes
28242,Yes
28243,No
28244,No
28245,No
28246,No
28247,Yes
28248,No
28249,No
28250,No
28251,Yes
28252,Yes
28253,No
28254,No
28255,No
28256,Yes
28257,No
28258,No
28259,No
28260,No
28261,Yes
28262,No
28263,No
28264,No
28265,No
28266,No
28267,No
28268,Yes
28269,Yes
28270,No
28271,No
28272,Yes
28273,Yes
28274,No
28275,Yes
28276,Yes
28277,No
28278,Yes
28279,No
28280,Yes
28281,Yes
28282,Yes
28283,Yes
28284,No
28285,Yes
28286,No
28287,Yes
28288,No
28289,No
28290,No
28291,No
28292,No
28293,No
28294,No
28295,No
28296,No
28297,No
28298,No
28299,Yes
28300,No
28301,Yes
28302,No
28303,No
28304,No
28305,Yes
28306,Yes
28307,No
28308,Yes
28309,No
28310,No
28311,No
28312,Yes
28313,No
28314,No
28315,No
28316,No
28317,Yes
28318,No
28319,No
28320,No
28321,No
28322,No
28323,No
28324,No
28325,Yes
28326,Yes
28327,No
28328,Yes
28329,No
28330,No
28331,No
28332,Yes
28333,Yes
28334,No
28335,No
28336,No
28337,No
28338,No
28339,No
28340,No
28341,Yes
28342,No
28343,No
28344,No
28345,No
28346,No
28347,No
28348,Yes
28349,No
28350,No
28351,No
28352,No
28353,No
28354,No
28355,Yes
28356,No
28357,Yes
28358,No
28359,No
28360,No
28361,No
28362,No
28363,Yes
28364,No
28365,Yes
28366,No
28367,No
28368,Yes
28369,No
28370,Yes
28371,Yes
28372,No
28373,No
28374,Yes
28375,No
28376,No
28377,No
28378,Yes
28379,No
28380,No
28381,Yes
28382,Yes
28383,No
28384,No
28385,No
28386,No
28387,Yes
28388,No
28389,No
28390,Yes
28391,No
28392,No
28393,Yes
28394,Yes
28395,No
28396,Yes
28397,No
28398,Yes
28399,No
28400,No
28401,No
28402,No
28403,No
28404,No
28405,No
28406,No
28407,No
28408,Yes
28409,No
28410,Yes
28411,No
28412,Yes
28413,No
28414,Yes
28415,No
28416,No
28417,No
28418,No
28419,No
28420,Yes
28421,No
28422,No
28423,No
28424,Yes
28425,No
28426,Yes
28427,No
28428,No
28429,No
28430,Yes
28431,No
28432,No
28433,Yes
28434,No
28435,No
28436,No
28437,No
28438,No
28439,No
28440,No
28441,Yes
28442,No
28443,Yes
28444,Yes
28445,No
28446,No
28447,No
28448,Yes
28449,Yes
28450,Yes
28451,No
28452,No
28453,No
28454,No
28455,No
28456,Yes
28457,Yes
28458,No
28459,No
28460,No
28461,No
28462,Yes
28463,Yes
28464,No
28465,Yes
28466,No
28467,No
28468,No
28469,No
28470,Yes
28471,No
28472,No
28473,Yes
28474,No
28475,No
28476,No
28477,Yes
28478,No
28479,Yes
28480,No
28481,No
28482,Yes
28483,Yes
28484,No
28485,No
28486,No
28487,Yes
28488,No
28489,No
28490,Yes
28491,Yes
28492,No
28493,No
28494,Yes
28495,No
28496,No
28497,No
28498,Yes
28499,Yes
28500,No
28501,No
28502,Yes
28503,Yes
28504,No
28505,Yes
28506,No
28507,Yes
28508,Yes
28509,Yes
28510,No
28511,No
28512,Yes
28513,No
28514,No
28515,No
28516,Yes
28517,No
28518,Yes
28519,No
28520,No
28521,No
28522,No
28523,No
28524,No
28525,No
28526,No
28527,No
28528,Yes
28529,No
28530,Yes
28531,No
28532,No
28533,No
28534,No
28535,No
28536,No
28537,No
28538,Yes
28539,No
28540,Yes
28541,Yes
28542,No
28543,No
28544,No
28545,No
28546,No
28547,No
28548,No
28549,No
28550,Yes
28551,No
28552,No
28553,Yes
28554,No
28555,No
28556,No
28557,No
28558,No
28559,Yes
28560,No
28561,No
28562,Yes
28563,Yes
28564,No
28565,No
28566,Yes
28567,No
28568,No
28569,No
28570,Yes
28571,No
28572,No
28573,No
28574,No
28575,No
28576,No
28577,Yes
28578,Yes
28579,No
28580,No
28581,No
28582,No
28583,Yes
28584,No
28585,Yes
28586,Yes
28587,No
28588,No
28589,No
28590,No
28591,No
28592,No
28593,No
28594,No
28595,No
28596,No
28597,No
28598,No
28599,No
28600,No
28601,Yes
28602,No
28603,No
28604,Yes
28605,No
28606,Yes
28607,No
28608,Yes
28609,Yes
28610,Yes
28611,No
28612,No
28613,Yes
28614,No
28615,Yes
28616,Yes
28617,No
28618,No
28619,Yes
28620,Yes
28621,No
28622,No
28623,No
28624,No
28625,No
28626,No
28627,No
28628,No
28629,No
28630,No
28631,No
28632,Yes
28633,No
28634,Yes
28635,No
28636,No
28637,No
28638,No
28639,Yes
28640,Yes
28641,No
28642,No
28643,Yes
28644,No
28645,No
28646,Yes
28647,Yes
28648,No
28649,No
28650,No
28651,No
28652,No
28653,No
28654,Yes
28655,No
28656,No
28657,Yes
28658,No
28659,No
28660,No
28661,Yes
28662,No
28663,Yes
28664,No
28665,No
28666,No
28667,No
28668,No
28669,Yes
28670,No
28671,No
28672,No
28673,No
28674,No
28675,No
28676,Yes
28677,Yes
28678,No
28679,No
28680,No
28681,No
28682,No
28683,Yes
28684,No
28685,No
28686,Yes
28687,Yes
28688,Yes
28689,No
28690,No
28691,Yes
28692,No
28693,No
28694,Yes
28695,No
28696,No
28697,No
28698,No
28699,No
28700,No
28701,No
28702,No
28703,No
28704,No
28705,Yes
28706,No
28707,No
28708,No
28709,No
28710,No
28711,No
28712,Yes
28713,Yes
28714,No
28715,No
28716,No
28717,Yes
28718,No
28719,No
28720,Yes
28721,Yes
28722,No
28723,Yes
28724,No
28725,No
28726,No
28727,No
28728,No
28729,No
28730,Yes
28731,Yes
28732,No
28733,Yes
28734,No
28735,Yes
28736,Yes
28737,No
28738,No
28739,Yes
28740,Yes
28741,No
28742,No
28743,Yes
28744,No
28745,No
28746,No
28747,Yes
28748,No
28749,No
28750,No
28751,No
28752,No
28753,No
28754,Yes
28755,Yes
28756,No
28757,Yes
28758,No
28759,No
28760,Yes
28761,Yes
28762,No
28763,No
28764,No
28765,No
28766,No
28767,Yes
28768,No
28769,No
28770,Yes
28771,No
28772,No
28773,No
28774,No
28775,Yes
28776,Yes
28777,Yes
28778,No
28779,Yes
28780,No
28781,No
28782,No
28783,No
28784,Yes
28785,Yes
28786,Yes
28787,No
28788,No
28789,No
28790,No
28791,Yes
28792,Yes
28793,No
28794,No
28795,Yes
28796,No
28797,No
28798,Yes
28799,No
28800,No
28801,No
28802,No
28803,No
28804,No
28805,No
28806,No
28807,No
28808,No
28809,No
28810,No
28811,No
28812,Yes
28813,No
28814,Yes
28815,No
28816,Yes
28817,Yes
28818,No
28819,No
28820,Yes
28821,No
28822,No
28823,No
28824,No
28825,No
28826,No
28827,No
28828,No
28829,No
28830,No
28831,No
28832,Yes
28833,No
28834,No
28835,No
28836,No
28837,No
28838,No
28839,No
28840,No
28841,No
28842,Yes
28843,No
28844,No
28845,No
28846,No
28847,No
28848,No
28849,No
28850,No
28851,No
28852,No
28853,No
28854,No
28855,No
28856,Yes
28857,No
28858,Yes
28859,No
28860,No
28861,No
28862,No
28863,No
28864,No
28865,No
28866,No
28867,Yes
28868,No
28869,Yes
28870,Yes
28871,No
28872,No
28873,No
28874,No
28875,No
28876,Yes
28877,No
28878,Yes
28879,Yes
28880,No
28881,No
28882,Yes
28883,No
28884,No
28885,No
28886,Yes
28887,No
28888,Yes
28889,Yes
28890,Yes
28891,No
28892,No
28893,No
28894,No
28895,No
28896,No
28897,No
28898,Yes
28899,No
28900,No
28901,No
28902,No
28903,No
28904,Yes
28905,No
28906,No
28907,No
28908,No
28909,No
28910,No
28911,No
28912,No
28913,No
28914,No
28915,No
28916,No
28917,No
28918,No
28919,No
28920,No
28921,Yes
28922,No
28923,No
28924,No
28925,No
28926,No
28927,No
28928,No
28929,No
28930,No
28931,Yes
28932,No
28933,No
28934,No
28935,No
28936,No
28937,No
28938,No
28939,Yes
28940,No
28941,No
28942,No
28943,No
28944,No
28945,No
28946,No
28947,No
28948,No
28949,Yes
28950,No
28951,Yes
28952,No
28953,No
28954,Yes
28955,No
28956,No
28957,Yes
28958,No
28959,No
28960,No
28961,No
28962,Yes
28963,Yes
28964,No
28965,No
28966,No
28967,No
28968,No
28969,No
28970,Yes
28971,Yes
28972,Yes
28973,No
28974,No
28975,Yes
28976,No
28977,No
28978,Yes
28979,No
28980,No
28981,No
28982,No
28983,No
28984,No
28985,No
28986,Yes
28987,Yes
28988,Yes
28989,Yes
28990,Yes
28991,No
28992,No
28993,No
28994,No
28995,No
28996,No
28997,Yes
28998,No
28999,Yes
29000,No
29001,No
29002,Yes
29003,No
29004,No
29005,No
29006,No
29007,No
29008,No
29009,No
29010,No
29011,Yes
29012,No
29013,No
29014,Yes
29015,Yes
29016,No
29017,No
29018,No
29019,Yes
29020,No
29021,No
29022,No
29023,No
29024,Yes
29025,Yes
29026,No
29027,No
29028,No
29029,Yes
29030,No
29031,No
29032,No
29033,No
29034,No
29035,No
29036,No
29037,Yes
29038,No
29039,Yes
29040,No
29041,No
29042,No
29043,No
29044,No
29045,No
29046,No
29047,No
29048,No
29049,No
29050,Yes
29051,No
29052,No
29053,Yes
29054,Yes
29055,Yes
29056,No
29057,No
29058,No
29059,Yes
29060,Yes
29061,Yes
29062,No
29063,Yes
29064,No
29065,Yes
29066,Yes
29067,No
29068,No
29069,No
29070,Yes
29071,No
29072,No
29073,No
29074,Yes
29075,No
29076,Yes
29077,No
29078,Yes
29079,Yes
29080,Yes
29081,No
29082,Yes
29083,Yes
29084,No
29085,No
29086,Yes
29087,Yes
29088,No
29089,No
29090,No
29091,No
29092,Yes
29093,No
29094,No
29095,No
29096,No
29097,No
29098,No
29099,Yes
29100,No
29101,Yes
29102,No
29103,No
29104,No
29105,No
29106,No
29107,No
29108,No
29109,Yes
29110,No
29111,Yes
29112,No
29113,No
29114,No
29115,No
29116,Yes
29117,No
29118,No
29119,No
29120,No
29121,Yes
29122,No
29123,Yes
29124,No
29125,Yes
29126,No
29127,No
29128,No
29129,No
29130,No
29131,Yes
29132,No
29133,No
29134,Yes
29135,Yes
29136,No
29137,Yes
29138,Yes
29139,No
29140,No
29141,No
29142,No
29143,No
29144,Yes
29145,No
29146,Yes
29147,No
29148,No
29149,No
29150,Yes
29151,No
29152,No
29153,Yes
29154,Yes
29155,No
29156,No
29157,No
29158,No
29159,No
29160,No
29161,Yes
29162,Yes
29163,No
29164,No
29165,No
29166,No
29167,No
29168,No
29169,No
29170,No
29171,No
29172,Yes
29173,No
29174,Yes
29175,No
29176,Yes
29177,No
29178,No
29179,No
29180,No
29181,No
29182,No
29183,Yes
29184,No
29185,No
29186,No
29187,No
29188,No
29189,No
29190,No
29191,Yes
29192,No
29193,No
29194,No
29195,Yes
29196,No
29197,No
29198,No
29199,Yes
29200,Yes
29201,Yes
29202,Yes
29203,No
29204,No
29205,No
29206,No
29207,No
29208,Yes
29209,No
29210,Yes
29211,No
29212,No
29213,No
29214,No
29215,No
29216,No
29217,No
29218,No
29219,Yes
29220,No
29221,No
29222,No
29223,Yes
29224,Yes
29225,No
29226,No
29227,Yes
29228,No
29229,Yes
29230,No
29231,No
29232,No
29233,No
29234,No
29235,Yes
29236,Yes
29237,No
29238,No
29239,No
29240,No
29241,No
29242,Yes
29243,No
29244,Yes
29245,Yes
29246,Yes
29247,No
29248,No
29249,No
29250,Yes
29251,No
29252,No
29253,Yes
29254,Yes
29255,No
29256,No
29257,No
29258,Yes
29259,No
29260,Yes
29261,No
29262,No
29263,No
29264,Yes
29265,No
29266,Yes
29267,No
29268,No
29269,No
29270,No
29271,No
29272,No
29273,No
29274,No
29275,No
29276,No
29277,No
29278,Yes
29279,Yes
29280,No
29281,No
29282,Yes
29283,No
29284,No
29285,No
29286,Yes
29287,No
29288,No
29289,No
29290,No
29291,Yes
29292,No
29293,No
29294,No
29295,Yes
29296,No
29297,No
29298,Yes
29299,No
29300,No
29301,Yes
29302,No
29303,Yes
29304,No
29305,Yes
29306,No
29307,No
29308,Yes
29309,No
29310,No
29311,No
29312,No
29313,No
29314,Yes
29315,No
29316,No
29317,No
29318,Yes
29319,Yes
29320,Yes
29321,Yes
29322,No
29323,No
29324,No
29325,No
29326,No
29327,No
29328,No
29329,No
29330,No
29331,No
29332,No
29333,No
29334,No
29335,No
29336,No
29337,No
29338,No
29339,No
29340,Yes
29341,No
29342,No
29343,No
29344,No
29345,Yes
29346,No
29347,No
29348,No
29349,Yes
29350,No
29351,Yes
29352,No
29353,No
29354,Yes
29355,No
29356,No
29357,No
29358,No
29359,No
29360,No
29361,No
29362,No
29363,No
29364,No
29365,No
29366,No
29367,No
29368,No
29369,No
29370,No
29371,No
29372,No
29373,Yes
29374,No
29375,No
29376,No
29377,No
29378,No
29379,No
29380,No
29381,Yes
29382,No
29383,No
29384,No
29385,No
29386,Yes
29387,No
29388,No
29389,Yes
29390,Yes
29391,Yes
29392,No
29393,Yes
29394,No
29395,No
29396,No
29397,No
29398,No
29399,No
29400,No
29401,No
29402,No
29403,No
29404,No
29405,No
29406,Yes
29407,Yes
29408,Yes
29409,No
29410,No
29411,No
29412,No
29413,No
29414,No
29415,Yes
29416,No
29417,No
29418,No
29419,Yes
29420,Yes
29421,No
29422,Yes
29423,Yes
29424,Yes
29425,No
29426,No
29427,No
29428,Yes
29429,No
29430,No
29431,No
29432,No
29433,Yes
29434,No
29435,No
29436,No
29437,No
29438,No
29439,Yes
29440,No
29441,No
29442,No
29443,No
29444,Yes
29445,No
29446,No
29447,No
29448,No
29449,No
29450,Yes
29451,No
29452,No
29453,No
29454,Yes
29455,No
29456,No
29457,No
29458,Yes
29459,Yes
29460,No
29461,Yes
29462,Yes
29463,Yes
29464,No
29465,Yes
29466,No
29467,No
29468,Yes
29469,No
29470,No
29471,No
29472,No
29473,No
29474,Yes
29475,No
29476,No
29477,No
29478,No
29479,No
29480,No
29481,No
29482,No
29483,No
29484,No
29485,No
29486,No
29487,No
29488,Yes
29489,No
29490,No
29491,No
29492,No
29493,No
29494,No
29495,Yes
29496,No
29497,Yes
29498,Yes
29499,No
29500,No
29501,Yes
29502,No
29503,No
29504,No
29505,Yes
29506,No
29507,Yes
29508,No
29509,No
29510,No
29511,Yes
29512,No
29513,Yes
29514,Yes
29515,No
29516,No
29517,No
29518,No
29519,No
29520,No
29521,No
29522,No
29523,No
29524,No
29525,No
29526,No
29527,No
29528,No
29529,Yes
29530,No
29531,No
29532,No
29533,No
29534,Yes
29535,No
29536,Yes
29537,Yes
29538,No
29539,Yes
29540,Yes
29541,Yes
29542,No
29543,Yes
29544,Yes
29545,No
29546,No
29547,Yes
29548,Yes
29549,No
29550,Yes
29551,No
29552,Yes
29553,Yes
29554,No
29555,No
29556,No
29557,No
29558,No
29559,No
29560,Yes
29561,No
29562,No
29563,No
29564,Yes
29565,Yes
29566,No
29567,No
29568,No
29569,Yes
29570,No
29571,No
29572,No
29573,No
29574,Yes
29575,No
29576,No
29577,No
29578,Yes
29579,No
29580,No
29581,No
29582,No
29583,Yes
29584,No
29585,No
29586,No
29587,No
29588,No
29589,Yes
29590,No
29591,Yes
29592,No
29593,Yes
29594,Yes
29595,Yes
29596,No
29597,No
29598,No
29599,No
29600,No
29601,No
29602,Yes
29603,No
29604,No
29605,Yes
29606,No
29607,No
29608,Yes
29609,Yes
29610,No
29611,Yes
29612,No
29613,Yes
29614,No
29615,Yes
29616,No
29617,No
29618,No
29619,No
29620,No
29621,No
29622,No
29623,No
29624,No
29625,No
29626,No
29627,No
29628,No
29629,No
29630,No
29631,Yes
29632,No
29633,No
29634,Yes
29635,Yes
29636,No
29637,No
29638,Yes
29639,No
29640,Yes
29641,Yes
29642,No
29643,No
29644,Yes
29645,No
29646,No
29647,No
29648,Yes
29649,No
29650,Yes
29651,Yes
29652,No
29653,No
29654,No
29655,No
29656,No
29657,Yes
29658,Yes
29659,Yes
29660,No
29661,No
29662,No
29663,Yes
29664,No
29665,No
29666,Yes
29667,No
29668,No
29669,No
29670,Yes
29671,Yes
29672,No
29673,No
29674,No
29675,No
29676,No
29677,No
29678,No
29679,No
29680,No
29681,No
29682,No
29683,No
29684,Yes
29685,No
29686,No
29687,No
29688,No
29689,No
29690,No
29691,No
29692,Yes
29693,No
29694,No
29695,No
29696,No
29697,Yes
29698,No
29699,No
29700,No
29701,No
29702,Yes
29703,Yes
29704,No
29705,No
29706,No
29707,No
29708,Yes
29709,No
29710,No
29711,No
29712,No
29713,Yes
29714,No
29715,Yes
29716,No
29717,No
29718,No
29719,No
29720,No
29721,No
29722,No
29723,Yes
29724,No
29725,No
29726,Yes
29727,No
29728,No
29729,No
29730,Yes
29731,No
29732,No
29733,No
29734,No
29735,Yes
29736,No
29737,No
29738,No
29739,Yes
29740,Yes
29741,No
29742,Yes
29743,No
29744,No
29745,No
29746,No
29747,No
29748,No
29749,No
29750,Yes
29751,No
29752,No
29753,No
29754,No
29755,No
29756,No
29757,No
29758,No
29759,Yes
29760,No
29761,Yes
29762,Yes
29763,No
29764,No
29765,Yes
29766,No
29767,No
29768,Yes
29769,Yes
29770,No
29771,No
29772,No
29773,Yes
29774,No
29775,No
29776,No
29777,No
29778,No
29779,No
29780,No
29781,No
29782,No
29783,No
29784,No
29785,No
29786,No
29787,Yes
29788,No
29789,No
29790,No
29791,Yes
29792,No
29793,No
29794,Yes
29795,Yes
29796,No
29797,Yes
29798,No
29799,No
29800,No
29801,No
29802,No
29803,No
29804,Yes
29805,No
29806,No
29807,No
29808,Yes
29809,No
29810,No
29811,No
29812,Yes
29813,No
29814,Yes
29815,No
29816,Yes
29817,No
29818,Yes
29819,No
29820,No
29821,No
29822,No
29823,Yes
29824,No
29825,No
29826,Yes
29827,Yes
29828,No
29829,Yes
29830,Yes
29831,No
29832,No
29833,No
29834,Yes
29835,No
29836,No
29837,No
29838,No
29839,No
29840,No
29841,No
29842,No
29843,No
29844,No
29845,No
29846,Yes
29847,Yes
29848,No
29849,No
29850,No
29851,No
29852,No
29853,No
29854,No
29855,No
29856,Yes
29857,No
29858,No
29859,No
29860,No
29861,No
29862,Yes
29863,Yes
29864,No
29865,No
29866,Yes
29867,No
29868,Yes
29869,No
29870,Yes
29871,No
29872,No
29873,No
29874,Yes
29875,No
29876,No
29877,No
29878,No
29879,No
29880,No
29881,No
29882,No
29883,No
29884,No
29885,No
29886,No
29887,No
29888,No
29889,No
29890,No
29891,No
29892,No
29893,No
29894,No
29895,No
29896,No
29897,Yes
29898,Yes
29899,Yes
29900,No
29901,No
29902,Yes
29903,No
29904,Yes
29905,No
29906,No
29907,Yes
29908,No
29909,No
29910,Yes
29911,No
29912,No
29913,No
29914,No
29915,Yes
29916,No
29917,Yes
29918,No
29919,No
29920,No
29921,Yes
29922,Yes
29923,No
29924,Yes
29925,Yes
29926,No
29927,No
29928,No
29929,Yes
29930,No
29931,No
29932,No
29933,No
29934,No
29935,No
29936,No
29937,No
29938,No
29939,No
29940,No
29941,No
29942,Yes
29943,No
29944,Yes
29945,Yes
29946,No
29947,No
29948,No
29949,Yes
29950,No
29951,No
29952,No
29953,No
29954,No
29955,No
29956,Yes
29957,No
29958,No
29959,No
29960,No
29961,No
29962,No
29963,No
29964,No
29965,No
29966,No
29967,Yes
29968,No
29969,No
29970,No
29971,No
29972,No
29973,No
29974,No
29975,No
29976,Yes
29977,No
29978,No
29979,Yes
29980,No
29981,No
29982,No
29983,No
29984,Yes
29985,No
29986,No
29987,No
29988,No
29989,No
29990,Yes
29991,No
29992,No
29993,No
29994,Yes
29995,Yes
29996,No
29997,No
29998,No
29999,Yes
30000,No
30001,No
30002,No
30003,Yes
30004,No
30005,No
30006,No
30007,No
30008,Yes
30009,No
30010,Yes
30011,No
30012,Yes
30013,Yes
30014,No
30015,No
30016,No
30017,No
30018,No
30019,No
30020,No
30021,No
30022,Yes
30023,No
30024,No
30025,No
30026,No
30027,Yes
30028,No
30029,No
30030,No
30031,No
30032,No
30033,No
30034,No
30035,No
30036,No
30037,No
30038,No
30039,No
30040,Yes
30041,No
30042,No
30043,No
30044,Yes
30045,Yes
30046,No
30047,Yes
30048,No
30049,No
30050,No
30051,No
30052,No
30053,No
30054,No
30055,Yes
30056,No
30057,No
30058,Yes
30059,Yes
30060,No
30061,No
30062,Yes
30063,Yes
30064,No
30065,No
30066,No
30067,Yes
30068,No
30069,Yes
30070,No
30071,No
30072,No
30073,No
30074,Yes
30075,No
30076,No
30077,No
30078,No
30079,No
30080,No
30081,No
30082,No
30083,No
30084,Yes
30085,Yes
30086,No
30087,No
30088,No
30089,No
30090,Yes
30091,No
30092,No
30093,Yes
30094,No
30095,Yes
30096,No
30097,No
30098,No
30099,Yes
30100,Yes
30101,No
30102,Yes
30103,No
30104,No
30105,Yes
30106,Yes
30107,No
30108,No
30109,No
30110,No
30111,No
30112,No
30113,No
30114,No
30115,No
30116,No
30117,No
30118,Yes
30119,No
30120,No
30121,Yes
30122,Yes
30123,Yes
30124,Yes
30125,Yes
30126,No
30127,Yes
30128,No
30129,No
30130,No
30131,Yes
30132,Yes
30133,No
30134,No
30135,Yes
30136,Yes
30137,No
30138,No
30139,No
30140,Yes
30141,No
30142,No
30143,No
30144,No
30145,No
30146,No
30147,No
30148,Yes
30149,No
30150,No
30151,No
30152,No
30153,No
30154,No
30155,No
30156,No
30157,Yes
30158,No
30159,No
30160,No
30161,No
30162,No
30163,Yes
30164,Yes
30165,No
30166,No
30167,No
30168,No
30169,No
30170,No
30171,No
30172,No
30173,No
30174,No
30175,No
30176,Yes
30177,Yes
30178,No
30179,No
30180,No
30181,No
30182,Yes
30183,Yes
30184,Yes
30185,No
30186,Yes
30187,No
30188,No
30189,Yes
30190,No
30191,No
30192,No
30193,No
30194,No
30195,No
30196,Yes
30197,No
30198,No
30199,No
30200,No
30201,No
30202,Yes
30203,Yes
30204,No
30205,Yes
30206,No
30207,Yes
30208,No
30209,No
30210,No
30211,No
30212,Yes
30213,No
30214,No
30215,No
30216,No
30217,Yes
30218,Yes
30219,Yes
30220,No
30221,Yes
30222,No
30223,No
30224,Yes
30225,No
30226,Yes
30227,No
30228,No
30229,No
30230,No
30231,No
30232,No
30233,Yes
30234,No
30235,No
30236,No
30237,No
30238,No
30239,No
30240,No
30241,No
30242,No
30243,No
30244,No
30245,No
30246,No
30247,Yes
30248,Yes
30249,No
30250,Yes
30251,No
30252,Yes
30253,Yes
30254,Yes
30255,Yes
30256,No
30257,Yes
30258,No
30259,Yes
30260,Yes
30261,No
30262,No
30263,No
30264,No
30265,Yes
30266,No
30267,No
30268,No
30269,No
30270,Yes
30271,Yes
30272,Yes
30273,No
30274,No
30275,Yes
30276,No
30277,Yes
30278,No
30279,No
30280,No
30281,Yes
30282,Yes
30283,No
30284,No
30285,No
30286,Yes
30287,No
30288,No
30289,No
30290,No
30291,No
30292,No
30293,No
30294,Yes
30295,No
30296,No
30297,No
30298,No
30299,No
30300,No
30301,No
30302,No
30303,No
30304,Yes
30305,Yes
30306,No
30307,Yes
30308,No
30309,No
30310,Yes
30311,Yes
30312,No
30313,Yes
30314,Yes
30315,No
30316,No
30317,No
30318,No
30319,No
30320,No
30321,Yes
30322,Yes
30323,No
30324,No
30325,No
30326,No
30327,No
30328,No
30329,No
30330,No
30331,No
30332,No
30333,No
30334,No
30335,No
30336,No
30337,No
30338,No
30339,No
30340,No
30341,No
30342,No
30343,No
30344,Yes
30345,No
30346,Yes
30347,No
30348,No
30349,No
30350,No
30351,No
30352,No
30353,No
30354,No
30355,No
30356,No
30357,No
30358,Yes
30359,No
30360,Yes
30361,No
30362,No
30363,Yes
30364,No
30365,No
30366,No
30367,No
30368,No
30369,Yes
30370,Yes
30371,No
30372,Yes
30373,No
30374,No
30375,Yes
30376,No
30377,Yes
30378,No
30379,No
30380,No
30381,No
30382,Yes
30383,No
30384,No
30385,No
30386,No
30387,No
30388,No
30389,No
30390,No
30391,Yes
30392,Yes
30393,No
30394,Yes
30395,No
30396,Yes
30397,No
30398,No
30399,No
30400,No
30401,No
30402,No
30403,No
30404,No
30405,No
30406,Yes
30407,Yes
30408,Yes
30409,Yes
30410,No
30411,No
30412,Yes
30413,No
30414,No
30415,No
30416,No
30417,No
30418,No
30419,No
30420,Yes
30421,No
30422,No
30423,No
30424,No
30425,Yes
30426,No
30427,No
30428,No
30429,No
30430,No
30431,No
30432,No
30433,Yes
30434,Yes
30435,Yes
30436,No
30437,No
30438,No
30439,No
30440,No
30441,No
30442,No
30443,No
30444,No
30445,No
30446,Yes
30447,No
30448,Yes
30449,No
30450,No
30451,No
30452,No
30453,Yes
30454,No
30455,Yes
30456,No
30457,No
30458,Yes
30459,No
30460,No
30461,Yes
30462,Yes
30463,No
30464,Yes
30465,No
30466,No
30467,No
30468,No
30469,No
30470,No
30471,No
30472,No
30473,No
30474,No
30475,No
30476,No
30477,No
30478,No
30479,No
30480,No
30481,No
30482,Yes
30483,No
30484,No
30485,No
30486,No
30487,No
30488,No
30489,Yes
30490,No
30491,Yes
30492,No
30493,No
30494,No
30495,Yes
30496,No
30497,No
30498,Yes
30499,No
30500,No
30501,No
30502,No
30503,No
30504,No
30505,No
30506,No
30507,No
30508,No
30509,Yes
30510,Yes
30511,Yes
30512,No
30513,Yes
30514,No
30515,No
30516,Yes
30517,No
30518,Yes
30519,No
30520,No
30521,Yes
30522,No
30523,No
30524,No
30525,No
30526,No
30527,No
30528,Yes
30529,No
30530,No
30531,No
30532,No
30533,No
30534,No
30535,No
30536,No
30537,No
30538,No
30539,No
30540,No
30541,Yes
30542,No
30543,No
30544,No
30545,No
30546,Yes
30547,No
30548,No
30549,Yes
30550,No
30551,No
30552,No
30553,No
30554,No
30555,No
30556,No
30557,No
30558,Yes
30559,No
30560,No
30561,Yes
30562,Yes
30563,No
30564,No
30565,No
30566,No
30567,No
30568,No
30569,No
30570,No
30571,No
30572,No
30573,Yes
30574,Yes
30575,No
30576,Yes
30577,No
30578,No
30579,Yes
30580,No
30581,No
30582,No
30583,No
30584,No
30585,No
30586,Yes
30587,No
30588,Yes
30589,No
30590,No
30591,Yes
30592,No
30593,No
30594,No
30595,Yes
30596,No
30597,No
30598,Yes
30599,No
30600,No
30601,Yes
30602,No
30603,No
30604,No
30605,No
30606,No
30607,No
30608,No
30609,No
30610,No
30611,No
30612,No
30613,No
30614,No
30615,No
30616,No
30617,Yes
30618,No
30619,No
30620,No
30621,No
30622,No
30623,No
30624,No
30625,No
30626,Yes
30627,No
30628,No
30629,No
30630,No
30631,No
30632,No
30633,No
30634,No
30635,No
30636,No
30637,No
30638,No
30639,No
30640,Yes
30641,Yes
30642,No
30643,No
30644,No
30645,No
30646,No
30647,No
30648,No
30649,No
30650,No
30651,No
30652,No
30653,No
30654,No
30655,Yes
30656,Yes
30657,No
30658,No
30659,No
30660,No
30661,No
30662,No
30663,Yes
30664,No
30665,No
30666,No
30667,No
30668,No
30669,No
30670,Yes
30671,No
30672,No
30673,Yes
30674,Yes
30675,No
30676,No
30677,Yes
30678,No
30679,Yes
30680,No
30681,No
30682,Yes
