customerid,billmonth,monthlycharge,avgspending3months
17171,2026-05-01,43.06,43.0600000000000000
17171,2026-06-01,43.06,43.0600000000000000
17171,2026-07-01,43.06,43.0600000000000000
17172,2026-05-01,29.82,29.8200000000000000
17172,2026-06-01,29.82,29.8200000000000000
17172,2026-07-01,29.82,29.8200000000000000
17173,2026-05-01,39.57,39.5700000000000000
17173,2026-06-01,39.57,39.5700000000000000
17173,2026-07-01,39.57,39.5700000000000000
17174,2026-05-01,37.23,37.2300000000000000
17174,2026-06-01,37.23,37.2300000000000000
17174,2026-07-01,37.23,37.2300000000000000
17175,2026-05-01,104.34,104.3400000000000000
17175,2026-06-01,104.34,104.3400000000000000
17175,2026-07-01,104.34,104.3400000000000000
17176,2026-05-01,63.04,63.0400000000000000
17176,2026-06-01,63.04,63.0400000000000000
17176,2026-07-01,63.04,63.0400000000000000
17177,2026-05-01,40.40,40.4000000000000000
17177,2026-06-01,40.40,40.4000000000000000
17177,2026-07-01,40.40,40.4000000000000000
17178,2026-05-01,23.31,23.3100000000000000
17178,2026-06-01,23.31,23.3100000000000000
17178,2026-07-01,23.31,23.3100000000000000
17179,2026-05-01,90.79,90.7900000000000000
17179,2026-06-01,90.79,90.7900000000000000
17179,2026-07-01,90.79,90.7900000000000000
17180,2026-05-01,43.43,43.4300000000000000
17180,2026-06-01,43.43,43.4300000000000000
17180,2026-07-01,43.43,43.4300000000000000
17181,2026-05-01,28.40,28.4000000000000000
17181,2026-06-01,28.40,28.4000000000000000
17181,2026-07-01,28.40,28.4000000000000000
17182,2026-05-01,102.97,102.9700000000000000
17182,2026-06-01,102.97,102.9700000000000000
17182,2026-07-01,102.97,102.9700000000000000
17183,2026-05-01,39.64,39.6400000000000000
17183,2026-06-01,39.64,39.6400000000000000
17183,2026-07-01,39.64,39.6400000000000000
17184,2026-05-01,28.14,28.1400000000000000
17184,2026-06-01,28.14,28.1400000000000000
17184,2026-07-01,28.14,28.1400000000000000
17185,2026-05-01,143.63,143.6300000000000000
17185,2026-06-01,143.63,143.6300000000000000
17185,2026-07-01,143.63,143.6300000000000000
17186,2026-05-01,22.52,22.5200000000000000
17186,2026-06-01,22.52,22.5200000000000000
17186,2026-07-01,22.52,22.5200000000000000
17187,2026-05-01,57.77,57.7700000000000000
17187,2026-06-01,57.77,57.7700000000000000
17187,2026-07-01,57.77,57.7700000000000000
17188,2026-05-01,24.04,24.0400000000000000
17188,2026-06-01,24.04,24.0400000000000000
17188,2026-07-01,24.04,24.0400000000000000
17189,2026-05-01,41.92,41.9200000000000000
17189,2026-06-01,41.92,41.9200000000000000
17189,2026-07-01,41.92,41.9200000000000000
17190,2026-05-01,144.83,144.8300000000000000
17190,2026-06-01,144.83,144.8300000000000000
17190,2026-07-01,144.83,144.8300000000000000
17191,2026-05-01,30.76,30.7600000000000000
17191,2026-06-01,30.76,30.7600000000000000
17191,2026-07-01,30.76,30.7600000000000000
17192,2026-05-01,55.35,55.3500000000000000
17192,2026-06-01,55.35,55.3500000000000000
17192,2026-07-01,55.35,55.3500000000000000
17193,2026-05-01,80.14,80.1400000000000000
17193,2026-06-01,80.14,80.1400000000000000
17193,2026-07-01,80.14,80.1400000000000000
17194,2026-05-01,27.59,27.5900000000000000
17194,2026-06-01,27.59,27.5900000000000000
17194,2026-07-01,27.59,27.5900000000000000
17195,2026-05-01,84.90,84.9000000000000000
17195,2026-06-01,84.90,84.9000000000000000
17195,2026-07-01,84.90,84.9000000000000000
17196,2026-05-01,67.88,67.8800000000000000
17196,2026-06-01,67.88,67.8800000000000000
17196,2026-07-01,67.88,67.8800000000000000
17197,2026-05-01,39.08,39.0800000000000000
17197,2026-06-01,39.08,39.0800000000000000
17197,2026-07-01,39.08,39.0800000000000000
17198,2026-05-01,29.06,29.0600000000000000
17198,2026-06-01,29.06,29.0600000000000000
17198,2026-07-01,29.06,29.0600000000000000
17199,2026-05-01,41.11,41.1100000000000000
17199,2026-06-01,41.11,41.1100000000000000
17199,2026-07-01,41.11,41.1100000000000000
17200,2026-05-01,28.00,28.0000000000000000
17200,2026-06-01,28.00,28.0000000000000000
17200,2026-07-01,28.00,28.0000000000000000
17201,2026-05-01,104.52,104.5200000000000000
17201,2026-06-01,104.52,104.5200000000000000
17201,2026-07-01,104.52,104.5200000000000000
17202,2026-05-01,63.88,63.8800000000000000
17202,2026-06-01,63.88,63.8800000000000000
17202,2026-07-01,63.88,63.8800000000000000
17203,2026-05-01,27.55,27.5500000000000000
17203,2026-06-01,27.55,27.5500000000000000
17203,2026-07-01,27.55,27.5500000000000000
17204,2026-05-01,61.52,61.5200000000000000
17204,2026-06-01,61.52,61.5200000000000000
17204,2026-07-01,61.52,61.5200000000000000
17205,2026-05-01,75.99,75.9900000000000000
17205,2026-06-01,75.99,75.9900000000000000
17205,2026-07-01,75.99,75.9900000000000000
17206,2026-05-01,81.89,81.8900000000000000
17206,2026-06-01,81.89,81.8900000000000000
17206,2026-07-01,81.89,81.8900000000000000
17207,2026-05-01,96.09,96.0900000000000000
17207,2026-06-01,96.09,96.0900000000000000
17207,2026-07-01,96.09,96.0900000000000000
17208,2026-05-01,30.84,30.8400000000000000
17208,2026-06-01,30.84,30.8400000000000000
17208,2026-07-01,30.84,30.8400000000000000
17209,2026-05-01,72.10,72.1000000000000000
17209,2026-06-01,72.10,72.1000000000000000
17209,2026-07-01,72.10,72.1000000000000000
17210,2026-05-01,29.51,29.5100000000000000
17210,2026-06-01,29.51,29.5100000000000000
17210,2026-07-01,29.51,29.5100000000000000
17211,2026-05-01,149.81,149.8100000000000000
17211,2026-06-01,149.81,149.8100000000000000
17211,2026-07-01,149.81,149.8100000000000000
17212,2026-05-01,137.99,137.9900000000000000
17212,2026-06-01,137.99,137.9900000000000000
17212,2026-07-01,137.99,137.9900000000000000
17213,2026-05-01,83.30,83.3000000000000000
17213,2026-06-01,83.30,83.3000000000000000
17213,2026-07-01,83.30,83.3000000000000000
17214,2026-05-01,118.99,118.9900000000000000
17214,2026-06-01,118.99,118.9900000000000000
17214,2026-07-01,118.99,118.9900000000000000
17215,2026-05-01,42.64,42.6400000000000000
17215,2026-06-01,42.64,42.6400000000000000
17215,2026-07-01,42.64,42.6400000000000000
17216,2026-05-01,41.31,41.3100000000000000
17216,2026-06-01,41.31,41.3100000000000000
17216,2026-07-01,41.31,41.3100000000000000
17217,2026-05-01,67.73,67.7300000000000000
17217,2026-06-01,67.73,67.7300000000000000
17217,2026-07-01,67.73,67.7300000000000000
17218,2026-05-01,53.27,53.2700000000000000
17218,2026-06-01,53.27,53.2700000000000000
17218,2026-07-01,53.27,53.2700000000000000
17219,2026-05-01,54.11,54.1100000000000000
17219,2026-06-01,54.11,54.1100000000000000
17219,2026-07-01,54.11,54.1100000000000000
17220,2026-05-01,38.18,38.1800000000000000
17220,2026-06-01,38.18,38.1800000000000000
17220,2026-07-01,38.18,38.1800000000000000
17221,2026-05-01,59.75,59.7500000000000000
17221,2026-06-01,59.75,59.7500000000000000
17221,2026-07-01,59.75,59.7500000000000000
17222,2026-05-01,40.04,40.0400000000000000
17222,2026-06-01,40.04,40.0400000000000000
17222,2026-07-01,40.04,40.0400000000000000
17223,2026-05-01,52.74,52.7400000000000000
17223,2026-06-01,52.74,52.7400000000000000
17223,2026-07-01,52.74,52.7400000000000000
17224,2026-05-01,143.62,143.6200000000000000
17224,2026-06-01,143.62,143.6200000000000000
17224,2026-07-01,143.62,143.6200000000000000
17225,2026-05-01,22.20,22.2000000000000000
17225,2026-06-01,22.20,22.2000000000000000
17225,2026-07-01,22.20,22.2000000000000000
17226,2026-05-01,43.09,43.0900000000000000
17226,2026-06-01,43.09,43.0900000000000000
17226,2026-07-01,43.09,43.0900000000000000
17227,2026-05-01,80.23,80.2300000000000000
17227,2026-06-01,80.23,80.2300000000000000
17227,2026-07-01,80.23,80.2300000000000000
17228,2026-05-01,43.18,43.1800000000000000
17228,2026-06-01,43.18,43.1800000000000000
17228,2026-07-01,43.18,43.1800000000000000
17229,2026-05-01,43.65,43.6500000000000000
17229,2026-06-01,43.65,43.6500000000000000
17229,2026-07-01,43.65,43.6500000000000000
17230,2026-05-01,141.22,141.2200000000000000
17230,2026-06-01,141.22,141.2200000000000000
17230,2026-07-01,141.22,141.2200000000000000
17231,2026-05-01,126.02,126.0200000000000000
17231,2026-06-01,126.02,126.0200000000000000
17231,2026-07-01,126.02,126.0200000000000000
17232,2026-05-01,27.13,27.1300000000000000
17232,2026-06-01,27.13,27.1300000000000000
17232,2026-07-01,27.13,27.1300000000000000
17233,2026-05-01,29.14,29.1400000000000000
17233,2026-06-01,29.14,29.1400000000000000
17233,2026-07-01,29.14,29.1400000000000000
17234,2026-05-01,68.25,68.2500000000000000
17234,2026-06-01,68.25,68.2500000000000000
17234,2026-07-01,68.25,68.2500000000000000
17235,2026-05-01,75.91,75.9100000000000000
17235,2026-06-01,75.91,75.9100000000000000
17235,2026-07-01,75.91,75.9100000000000000
17236,2026-05-01,31.05,31.0500000000000000
17236,2026-06-01,31.05,31.0500000000000000
17236,2026-07-01,31.05,31.0500000000000000
17237,2026-05-01,73.83,73.8300000000000000
17237,2026-06-01,73.83,73.8300000000000000
17237,2026-07-01,73.83,73.8300000000000000
17238,2026-05-01,38.98,38.9800000000000000
17238,2026-06-01,38.98,38.9800000000000000
17238,2026-07-01,38.98,38.9800000000000000
17239,2026-05-01,50.63,50.6300000000000000
17239,2026-06-01,50.63,50.6300000000000000
17239,2026-07-01,50.63,50.6300000000000000
17240,2026-05-01,92.06,92.0600000000000000
17240,2026-06-01,92.06,92.0600000000000000
17240,2026-07-01,92.06,92.0600000000000000
17241,2026-05-01,30.71,30.7100000000000000
17241,2026-06-01,30.71,30.7100000000000000
17241,2026-07-01,30.71,30.7100000000000000
17242,2026-05-01,71.24,71.2400000000000000
17242,2026-06-01,71.24,71.2400000000000000
17242,2026-07-01,71.24,71.2400000000000000
17243,2026-05-01,28.67,28.6700000000000000
17243,2026-06-01,28.67,28.6700000000000000
17243,2026-07-01,28.67,28.6700000000000000
17244,2026-05-01,82.60,82.6000000000000000
17244,2026-06-01,82.60,82.6000000000000000
17244,2026-07-01,82.60,82.6000000000000000
17245,2026-05-01,58.11,58.1100000000000000
17245,2026-06-01,58.11,58.1100000000000000
17245,2026-07-01,58.11,58.1100000000000000
17246,2026-05-01,30.79,30.7900000000000000
17246,2026-06-01,30.79,30.7900000000000000
17246,2026-07-01,30.79,30.7900000000000000
17247,2026-05-01,81.70,81.7000000000000000
17247,2026-06-01,81.70,81.7000000000000000
17247,2026-07-01,81.70,81.7000000000000000
17248,2026-05-01,57.82,57.8200000000000000
17248,2026-06-01,57.82,57.8200000000000000
17248,2026-07-01,57.82,57.8200000000000000
17249,2026-05-01,79.77,79.7700000000000000
17249,2026-06-01,79.77,79.7700000000000000
17249,2026-07-01,79.77,79.7700000000000000
17250,2026-05-01,60.30,60.3000000000000000
17250,2026-06-01,60.30,60.3000000000000000
17250,2026-07-01,60.30,60.3000000000000000
17251,2026-05-01,59.93,59.9300000000000000
17251,2026-06-01,59.93,59.9300000000000000
17251,2026-07-01,59.93,59.9300000000000000
17252,2026-05-01,23.81,23.8100000000000000
17252,2026-06-01,23.81,23.8100000000000000
17252,2026-07-01,23.81,23.8100000000000000
17253,2026-05-01,59.12,59.1200000000000000
17253,2026-06-01,59.12,59.1200000000000000
17253,2026-07-01,59.12,59.1200000000000000
17254,2026-05-01,107.26,107.2600000000000000
17254,2026-06-01,107.26,107.2600000000000000
17254,2026-07-01,107.26,107.2600000000000000
17255,2026-05-01,30.64,30.6400000000000000
17255,2026-06-01,30.64,30.6400000000000000
17255,2026-07-01,30.64,30.6400000000000000
17256,2026-05-01,25.29,25.2900000000000000
17256,2026-06-01,25.29,25.2900000000000000
17256,2026-07-01,25.29,25.2900000000000000
17257,2026-05-01,36.87,36.8700000000000000
17257,2026-06-01,36.87,36.8700000000000000
17257,2026-07-01,36.87,36.8700000000000000
17258,2026-05-01,62.30,62.3000000000000000
17258,2026-06-01,62.30,62.3000000000000000
17258,2026-07-01,62.30,62.3000000000000000
17259,2026-05-01,79.61,79.6100000000000000
17259,2026-06-01,79.61,79.6100000000000000
17259,2026-07-01,79.61,79.6100000000000000
17260,2026-05-01,58.63,58.6300000000000000
17260,2026-06-01,58.63,58.6300000000000000
17260,2026-07-01,58.63,58.6300000000000000
17261,2026-05-01,34.83,34.8300000000000000
17261,2026-06-01,34.83,34.8300000000000000
17261,2026-07-01,34.83,34.8300000000000000
17262,2026-05-01,34.37,34.3700000000000000
17262,2026-06-01,34.37,34.3700000000000000
17262,2026-07-01,34.37,34.3700000000000000
17263,2026-05-01,68.47,68.4700000000000000
17263,2026-06-01,68.47,68.4700000000000000
17263,2026-07-01,68.47,68.4700000000000000
17264,2026-05-01,31.36,31.3600000000000000
17264,2026-06-01,31.36,31.3600000000000000
17264,2026-07-01,31.36,31.3600000000000000
17265,2026-05-01,50.75,50.7500000000000000
17265,2026-06-01,50.75,50.7500000000000000
17265,2026-07-01,50.75,50.7500000000000000
17266,2026-05-01,29.18,29.1800000000000000
17266,2026-06-01,29.18,29.1800000000000000
17266,2026-07-01,29.18,29.1800000000000000
17267,2026-05-01,117.34,117.3400000000000000
17267,2026-06-01,117.34,117.3400000000000000
17267,2026-07-01,117.34,117.3400000000000000
17268,2026-05-01,58.71,58.7100000000000000
17268,2026-06-01,58.71,58.7100000000000000
17268,2026-07-01,58.71,58.7100000000000000
17269,2026-05-01,73.32,73.3200000000000000
17269,2026-06-01,73.32,73.3200000000000000
17269,2026-07-01,73.32,73.3200000000000000
17270,2026-05-01,117.30,117.3000000000000000
17270,2026-06-01,117.30,117.3000000000000000
17270,2026-07-01,117.30,117.3000000000000000
17271,2026-05-01,30.42,30.4200000000000000
17271,2026-06-01,30.42,30.4200000000000000
17271,2026-07-01,30.42,30.4200000000000000
17272,2026-05-01,31.66,31.6600000000000000
17272,2026-06-01,31.66,31.6600000000000000
17272,2026-07-01,31.66,31.6600000000000000
17273,2026-05-01,25.89,25.8900000000000000
17273,2026-06-01,25.89,25.8900000000000000
17273,2026-07-01,25.89,25.8900000000000000
17274,2026-05-01,44.09,44.0900000000000000
17274,2026-06-01,44.09,44.0900000000000000
17274,2026-07-01,44.09,44.0900000000000000
17275,2026-05-01,77.15,77.1500000000000000
17275,2026-06-01,77.15,77.1500000000000000
17275,2026-07-01,77.15,77.1500000000000000
17276,2026-05-01,34.13,34.1300000000000000
17276,2026-06-01,34.13,34.1300000000000000
17276,2026-07-01,34.13,34.1300000000000000
17277,2026-05-01,77.94,77.9400000000000000
17277,2026-06-01,77.94,77.9400000000000000
17277,2026-07-01,77.94,77.9400000000000000
17278,2026-05-01,108.87,108.8700000000000000
17278,2026-06-01,108.87,108.8700000000000000
17278,2026-07-01,108.87,108.8700000000000000
17279,2026-05-01,32.22,32.2200000000000000
17279,2026-06-01,32.22,32.2200000000000000
17279,2026-07-01,32.22,32.2200000000000000
17280,2026-05-01,80.29,80.2900000000000000
17280,2026-06-01,80.29,80.2900000000000000
17280,2026-07-01,80.29,80.2900000000000000
17281,2026-05-01,21.37,21.3700000000000000
17281,2026-06-01,21.37,21.3700000000000000
17281,2026-07-01,21.37,21.3700000000000000
17282,2026-05-01,54.51,54.5100000000000000
17282,2026-06-01,54.51,54.5100000000000000
17282,2026-07-01,54.51,54.5100000000000000
17283,2026-05-01,53.90,53.9000000000000000
17283,2026-06-01,53.90,53.9000000000000000
17283,2026-07-01,53.90,53.9000000000000000
17284,2026-05-01,51.67,51.6700000000000000
17284,2026-06-01,51.67,51.6700000000000000
17284,2026-07-01,51.67,51.6700000000000000
17285,2026-05-01,41.87,41.8700000000000000
17285,2026-06-01,41.87,41.8700000000000000
17285,2026-07-01,41.87,41.8700000000000000
17286,2026-05-01,62.82,62.8200000000000000
17286,2026-06-01,62.82,62.8200000000000000
17286,2026-07-01,62.82,62.8200000000000000
17287,2026-05-01,60.81,60.8100000000000000
17287,2026-06-01,60.81,60.8100000000000000
17287,2026-07-01,60.81,60.8100000000000000
17288,2026-05-01,145.98,145.9800000000000000
17288,2026-06-01,145.98,145.9800000000000000
17288,2026-07-01,145.98,145.9800000000000000
17289,2026-05-01,67.59,67.5900000000000000
17289,2026-06-01,67.59,67.5900000000000000
17289,2026-07-01,67.59,67.5900000000000000
17290,2026-05-01,84.78,84.7800000000000000
17290,2026-06-01,84.78,84.7800000000000000
17290,2026-07-01,84.78,84.7800000000000000
17291,2026-05-01,143.85,143.8500000000000000
17291,2026-06-01,143.85,143.8500000000000000
17291,2026-07-01,143.85,143.8500000000000000
17292,2026-05-01,56.30,56.3000000000000000
17292,2026-06-01,56.30,56.3000000000000000
17292,2026-07-01,56.30,56.3000000000000000
17293,2026-05-01,25.15,25.1500000000000000
17293,2026-06-01,25.15,25.1500000000000000
17293,2026-07-01,25.15,25.1500000000000000
17294,2026-05-01,43.28,43.2800000000000000
17294,2026-06-01,43.28,43.2800000000000000
17294,2026-07-01,43.28,43.2800000000000000
17295,2026-05-01,117.18,117.1800000000000000
17295,2026-06-01,117.18,117.1800000000000000
17295,2026-07-01,117.18,117.1800000000000000
17296,2026-05-01,44.27,44.2700000000000000
17296,2026-06-01,44.27,44.2700000000000000
17296,2026-07-01,44.27,44.2700000000000000
17297,2026-05-01,101.54,101.5400000000000000
17297,2026-06-01,101.54,101.5400000000000000
17297,2026-07-01,101.54,101.5400000000000000
17298,2026-05-01,39.91,39.9100000000000000
17298,2026-06-01,39.91,39.9100000000000000
17298,2026-07-01,39.91,39.9100000000000000
17299,2026-05-01,22.01,22.0100000000000000
17299,2026-06-01,22.01,22.0100000000000000
17299,2026-07-01,22.01,22.0100000000000000
17300,2026-05-01,27.42,27.4200000000000000
17300,2026-06-01,27.42,27.4200000000000000
17300,2026-07-01,27.42,27.4200000000000000
17301,2026-05-01,76.52,76.5200000000000000
17301,2026-06-01,76.52,76.5200000000000000
17301,2026-07-01,76.52,76.5200000000000000
17302,2026-05-01,149.32,149.3200000000000000
17302,2026-06-01,149.32,149.3200000000000000
17302,2026-07-01,149.32,149.3200000000000000
17303,2026-05-01,82.33,82.3300000000000000
17303,2026-06-01,82.33,82.3300000000000000
17303,2026-07-01,82.33,82.3300000000000000
17304,2026-05-01,57.04,57.0400000000000000
17304,2026-06-01,57.04,57.0400000000000000
17304,2026-07-01,57.04,57.0400000000000000
17305,2026-05-01,63.72,63.7200000000000000
17305,2026-06-01,63.72,63.7200000000000000
17305,2026-07-01,63.72,63.7200000000000000
17306,2026-05-01,76.97,76.9700000000000000
17306,2026-06-01,76.97,76.9700000000000000
17306,2026-07-01,76.97,76.9700000000000000
17307,2026-05-01,101.37,101.3700000000000000
17307,2026-06-01,101.37,101.3700000000000000
17307,2026-07-01,101.37,101.3700000000000000
17308,2026-05-01,26.86,26.8600000000000000
17308,2026-06-01,26.86,26.8600000000000000
17308,2026-07-01,26.86,26.8600000000000000
17309,2026-05-01,83.28,83.2800000000000000
17309,2026-06-01,83.28,83.2800000000000000
17309,2026-07-01,83.28,83.2800000000000000
17310,2026-05-01,54.32,54.3200000000000000
17310,2026-06-01,54.32,54.3200000000000000
17310,2026-07-01,54.32,54.3200000000000000
17311,2026-05-01,20.82,20.8200000000000000
17311,2026-06-01,20.82,20.8200000000000000
17311,2026-07-01,20.82,20.8200000000000000
17312,2026-05-01,37.86,37.8600000000000000
17312,2026-06-01,37.86,37.8600000000000000
17312,2026-07-01,37.86,37.8600000000000000
17313,2026-05-01,131.24,131.2400000000000000
17313,2026-06-01,131.24,131.2400000000000000
17313,2026-07-01,131.24,131.2400000000000000
17314,2026-05-01,146.28,146.2800000000000000
17314,2026-06-01,146.28,146.2800000000000000
17314,2026-07-01,146.28,146.2800000000000000
17315,2026-05-01,67.50,67.5000000000000000
17315,2026-06-01,67.50,67.5000000000000000
17315,2026-07-01,67.50,67.5000000000000000
17316,2026-05-01,50.58,50.5800000000000000
17316,2026-06-01,50.58,50.5800000000000000
17316,2026-07-01,50.58,50.5800000000000000
17317,2026-05-01,65.25,65.2500000000000000
17317,2026-06-01,65.25,65.2500000000000000
17317,2026-07-01,65.25,65.2500000000000000
17318,2026-05-01,34.24,34.2400000000000000
17318,2026-06-01,34.24,34.2400000000000000
17318,2026-07-01,34.24,34.2400000000000000
17319,2026-05-01,97.95,97.9500000000000000
17319,2026-06-01,97.95,97.9500000000000000
17319,2026-07-01,97.95,97.9500000000000000
17320,2026-05-01,31.80,31.8000000000000000
17320,2026-06-01,31.80,31.8000000000000000
17320,2026-07-01,31.80,31.8000000000000000
17321,2026-05-01,109.67,109.6700000000000000
17321,2026-06-01,109.67,109.6700000000000000
17321,2026-07-01,109.67,109.6700000000000000
17322,2026-05-01,21.42,21.4200000000000000
17322,2026-06-01,21.42,21.4200000000000000
17322,2026-07-01,21.42,21.4200000000000000
17323,2026-05-01,68.70,68.7000000000000000
17323,2026-06-01,68.70,68.7000000000000000
17323,2026-07-01,68.70,68.7000000000000000
17324,2026-05-01,130.45,130.4500000000000000
17324,2026-06-01,130.45,130.4500000000000000
17324,2026-07-01,130.45,130.4500000000000000
17325,2026-05-01,121.79,121.7900000000000000
17325,2026-06-01,121.79,121.7900000000000000
17325,2026-07-01,121.79,121.7900000000000000
17326,2026-05-01,29.40,29.4000000000000000
17326,2026-06-01,29.40,29.4000000000000000
17326,2026-07-01,29.40,29.4000000000000000
17327,2026-05-01,117.98,117.9800000000000000
17327,2026-06-01,117.98,117.9800000000000000
17327,2026-07-01,117.98,117.9800000000000000
17328,2026-05-01,61.47,61.4700000000000000
17328,2026-06-01,61.47,61.4700000000000000
17328,2026-07-01,61.47,61.4700000000000000
17329,2026-05-01,35.80,35.8000000000000000
17329,2026-06-01,35.80,35.8000000000000000
17329,2026-07-01,35.80,35.8000000000000000
17330,2026-05-01,138.74,138.7400000000000000
17330,2026-06-01,138.74,138.7400000000000000
17330,2026-07-01,138.74,138.7400000000000000
17331,2026-05-01,69.21,69.2100000000000000
17331,2026-06-01,69.21,69.2100000000000000
17331,2026-07-01,69.21,69.2100000000000000
17332,2026-05-01,97.22,97.2200000000000000
17332,2026-06-01,97.22,97.2200000000000000
17332,2026-07-01,97.22,97.2200000000000000
17333,2026-05-01,58.60,58.6000000000000000
17333,2026-06-01,58.60,58.6000000000000000
17333,2026-07-01,58.60,58.6000000000000000
17334,2026-05-01,122.25,122.2500000000000000
17334,2026-06-01,122.25,122.2500000000000000
17334,2026-07-01,122.25,122.2500000000000000
17335,2026-05-01,140.78,140.7800000000000000
17335,2026-06-01,140.78,140.7800000000000000
17335,2026-07-01,140.78,140.7800000000000000
17336,2026-05-01,140.54,140.5400000000000000
17336,2026-06-01,140.54,140.5400000000000000
17336,2026-07-01,140.54,140.5400000000000000
17337,2026-05-01,79.44,79.4400000000000000
17337,2026-06-01,79.44,79.4400000000000000
17337,2026-07-01,79.44,79.4400000000000000
17338,2026-05-01,54.47,54.4700000000000000
17338,2026-06-01,54.47,54.4700000000000000
17338,2026-07-01,54.47,54.4700000000000000
17339,2026-05-01,38.03,38.0300000000000000
17339,2026-06-01,38.03,38.0300000000000000
17339,2026-07-01,38.03,38.0300000000000000
17340,2026-05-01,21.57,21.5700000000000000
17340,2026-06-01,21.57,21.5700000000000000
17340,2026-07-01,21.57,21.5700000000000000
17341,2026-05-01,62.36,62.3600000000000000
17341,2026-06-01,62.36,62.3600000000000000
17341,2026-07-01,62.36,62.3600000000000000
17342,2026-05-01,41.59,41.5900000000000000
17342,2026-06-01,41.59,41.5900000000000000
17342,2026-07-01,41.59,41.5900000000000000
17343,2026-05-01,40.17,40.1700000000000000
17343,2026-06-01,40.17,40.1700000000000000
17343,2026-07-01,40.17,40.1700000000000000
17344,2026-05-01,21.30,21.3000000000000000
17344,2026-06-01,21.30,21.3000000000000000
17344,2026-07-01,21.30,21.3000000000000000
17345,2026-05-01,28.63,28.6300000000000000
17345,2026-06-01,28.63,28.6300000000000000
17345,2026-07-01,28.63,28.6300000000000000
17346,2026-05-01,121.90,121.9000000000000000
17346,2026-06-01,121.90,121.9000000000000000
17346,2026-07-01,121.90,121.9000000000000000
17347,2026-05-01,28.89,28.8900000000000000
17347,2026-06-01,28.89,28.8900000000000000
17347,2026-07-01,28.89,28.8900000000000000
17348,2026-05-01,23.67,23.6700000000000000
17348,2026-06-01,23.67,23.6700000000000000
17348,2026-07-01,23.67,23.6700000000000000
17349,2026-05-01,26.22,26.2200000000000000
17349,2026-06-01,26.22,26.2200000000000000
17349,2026-07-01,26.22,26.2200000000000000
17350,2026-05-01,79.59,79.5900000000000000
17350,2026-06-01,79.59,79.5900000000000000
17350,2026-07-01,79.59,79.5900000000000000
17351,2026-05-01,43.92,43.9200000000000000
17351,2026-06-01,43.92,43.9200000000000000
17351,2026-07-01,43.92,43.9200000000000000
17352,2026-05-01,70.95,70.9500000000000000
17352,2026-06-01,70.95,70.9500000000000000
17352,2026-07-01,70.95,70.9500000000000000
17353,2026-05-01,39.82,39.8200000000000000
17353,2026-06-01,39.82,39.8200000000000000
17353,2026-07-01,39.82,39.8200000000000000
17354,2026-05-01,112.34,112.3400000000000000
17354,2026-06-01,112.34,112.3400000000000000
17354,2026-07-01,112.34,112.3400000000000000
17355,2026-05-01,56.01,56.0100000000000000
17355,2026-06-01,56.01,56.0100000000000000
17355,2026-07-01,56.01,56.0100000000000000
17356,2026-05-01,131.28,131.2800000000000000
17356,2026-06-01,131.28,131.2800000000000000
17356,2026-07-01,131.28,131.2800000000000000
17357,2026-05-01,143.77,143.7700000000000000
17357,2026-06-01,143.77,143.7700000000000000
17357,2026-07-01,143.77,143.7700000000000000
17358,2026-05-01,21.24,21.2400000000000000
17358,2026-06-01,21.24,21.2400000000000000
17358,2026-07-01,21.24,21.2400000000000000
17359,2026-05-01,33.48,33.4800000000000000
17359,2026-06-01,33.48,33.4800000000000000
17359,2026-07-01,33.48,33.4800000000000000
17360,2026-05-01,119.50,119.5000000000000000
17360,2026-06-01,119.50,119.5000000000000000
17360,2026-07-01,119.50,119.5000000000000000
17361,2026-05-01,37.15,37.1500000000000000
17361,2026-06-01,37.15,37.1500000000000000
17361,2026-07-01,37.15,37.1500000000000000
17362,2026-05-01,26.41,26.4100000000000000
17362,2026-06-01,26.41,26.4100000000000000
17362,2026-07-01,26.41,26.4100000000000000
17363,2026-05-01,28.69,28.6900000000000000
17363,2026-06-01,28.69,28.6900000000000000
17363,2026-07-01,28.69,28.6900000000000000
17364,2026-05-01,148.55,148.5500000000000000
17364,2026-06-01,148.55,148.5500000000000000
17364,2026-07-01,148.55,148.5500000000000000
17365,2026-05-01,111.30,111.3000000000000000
17365,2026-06-01,111.30,111.3000000000000000
17365,2026-07-01,111.30,111.3000000000000000
17366,2026-05-01,54.78,54.7800000000000000
17366,2026-06-01,54.78,54.7800000000000000
17366,2026-07-01,54.78,54.7800000000000000
17367,2026-05-01,41.80,41.8000000000000000
17367,2026-06-01,41.80,41.8000000000000000
17367,2026-07-01,41.80,41.8000000000000000
17368,2026-05-01,51.36,51.3600000000000000
17368,2026-06-01,51.36,51.3600000000000000
17368,2026-07-01,51.36,51.3600000000000000
17369,2026-05-01,109.39,109.3900000000000000
17369,2026-06-01,109.39,109.3900000000000000
17369,2026-07-01,109.39,109.3900000000000000
17370,2026-05-01,75.52,75.5200000000000000
17370,2026-06-01,75.52,75.5200000000000000
17370,2026-07-01,75.52,75.5200000000000000
17371,2026-05-01,29.04,29.0400000000000000
17371,2026-06-01,29.04,29.0400000000000000
17371,2026-07-01,29.04,29.0400000000000000
17372,2026-05-01,25.58,25.5800000000000000
17372,2026-06-01,25.58,25.5800000000000000
17372,2026-07-01,25.58,25.5800000000000000
17373,2026-05-01,37.89,37.8900000000000000
